Wall time,Step,Value
1651426234.2209413,0,0.29449525475502014
1651426242.1964915,100,0.013215784914791584
1651426249.972136,200,0.0021372612100094557
1651426257.7286978,300,0.00047285211621783674
1651426265.370322,400,0.0003458026912994683
1651426273.0513632,500,0.0002945747983176261
1651426280.7673326,600,0.00018868297047447413
1651426288.3632197,700,0.00017578394908923656
1651426296.0105226,800,0.00017653335817158222
1651426303.694469,900,0.0002358392666792497
1651426311.4531856,1000,0.00016476695600431412
1651426319.243341,1100,0.0001377455482725054
1651426326.9914804,1200,0.0001250604254892096
1651426334.7868478,1300,0.00011152616934850812
1651426342.565018,1400,0.000863680790644139
1651426350.2626998,1500,9.928321378538385e-05
1651426357.9479165,1600,0.00011249582894379273
1651426365.6230772,1700,0.00014565676974598318
1651426373.3134205,1800,8.185218030121177e-05
1651426380.993872,1900,0.00010838882735697553
1651426388.6398206,2000,7.594753697048873e-05
1651426396.336471,2100,6.674383621430025e-05
1651426403.9820423,2200,5.664341733790934e-05
1651426411.6575687,2300,4.775600609718822e-05
1651426419.3561857,2400,3.907816790160723e-05
1651426427.0906084,2500,3.055910929106176e-05
1651426434.7877972,2600,3.0719831556780264e-05
1651426442.5410583,2700,2.2933869331609458e-05
1651426450.2466156,2800,2.9582108254544437e-05
1651426458.0414915,2900,1.8623259165906347e-05
1651426465.7665548,3000,4.0775124944048e-05
1651426473.4594147,3100,1.4710227333125658e-05
1651426481.0223663,3200,1.2463474377000239e-05
1651426488.6719124,3300,1.042665826389566e-05
1651426496.4007387,3400,8.513467037118971e-06
1651426504.1109157,3500,7.134041425160831e-06
1651426511.8058789,3600,5.6203766689577606e-06
1651426519.495733,3700,4.762881417263998e-06
1651426527.2222636,3800,3.875058609992266e-06
1651426534.8791468,3900,6.543102699652081e-06
1651426542.6288328,4000,5.194713594391942e-05
1651426550.2530694,4100,2.646838765940629e-06
1651426557.8583868,4200,2.4410678634012584e-06
1651426565.5371156,4300,2.2554588667844655e-06
1651426573.268689,4400,2.089253484882647e-06
1651426581.0016263,4500,1.9767035155382473e-06
1651426588.7012117,4600,1.809406967367977e-06
1651426596.4239705,4700,1.6635806332487846e-06
1651426604.1393669,4800,1.5565492503810674e-06
1651426611.8699899,4900,1.489642613705655e-06
1651426619.6010137,5000,1.3622894812215236e-06
1651426627.2921586,5100,1.3367915698836441e-06
1651426634.9408345,5200,1.2980634664927493e-06
1651426642.576146,5300,1.2568185638883733e-06
1651426650.308693,5400,1.226199515258486e-06
1651426658.0652335,5500,1.1910716466445592e-06
1651426665.844042,5600,1.175797478936147e-06
1651426673.5452962,5700,1.127048108173767e-06
1651426681.3032355,5800,1.1031413578166394e-06
1651426689.0151162,5900,1.0734537454482052e-06
1651426696.7911081,6000,1.0371200005465653e-06
1651426704.5399237,6100,1.024421521833574e-06
1651426712.2444758,6200,1.0170068662773701e-06
1651426720.1299093,6300,9.954013648894033e-07
1651426727.9032216,6400,9.904266562443809e-07
1651426735.6678317,6500,9.72681164057576e-07
1651426743.4901087,6600,9.623519190427032e-07
1651426751.348057,6700,9.501629278929613e-07
1651426759.1781876,6800,9.417216801921313e-07
1651426767.0403063,6900,9.20709339879977e-07
1651426774.9343867,7000,9.044085231835197e-07
1651426782.7674277,7100,8.932592550081608e-07
1651426790.6459017,7200,8.908098720894486e-07
1651426798.4584405,7300,8.798330100034946e-07
1651426806.306096,7400,8.753674478612083e-07
1651426814.2589817,7500,8.75468856520456e-07
1651426822.0924067,7600,8.560954825043154e-07
1651426829.9128835,7700,8.535153028788045e-07
