Wall time,Step,Value
1651426234.2192183,0,0.2965475618839264
1651426240.6352468,100,0.01455640234053135
1651426247.0963316,200,0.007283219136297703
1651426253.4156752,300,0.0007384195341728628
1651426259.7371705,400,0.00046291667968034744
1651426266.1230874,500,0.002858744701370597
1651426272.3904326,600,0.005962856113910675
1651426278.699804,700,0.00017857244529295713
1651426284.9376056,800,0.00020463029795791954
1651426291.1797748,900,0.00019532632722985
1651426297.4370983,1000,0.000516094674821943
1651426303.7632136,1100,0.00015121717297006398
1651426310.063711,1200,0.00014343869406729937
1651426316.2984896,1300,0.0001342898467555642
1651426322.6288235,1400,0.00012445682659745216
1651426328.969763,1500,0.0001148643423221074
1651426335.4099936,1600,0.0001128295116359368
1651426341.8252041,1700,0.0008938814862631261
1651426348.1807175,1800,9.93016074062325e-05
1651426354.5435836,1900,0.0001019702322082594
1651426360.9205093,2000,8.894973871065304e-05
1651426367.3230639,2100,8.300053741550073e-05
1651426373.7252684,2200,7.702799484832212e-05
1651426380.055247,2300,7.094503234839067e-05
1651426386.3080235,2400,6.509772356366739e-05
1651426392.6095183,2500,5.865617640665732e-05
1651426399.0077357,2600,5.256711665424518e-05
1651426405.2994425,2700,4.849940523854457e-05
1651426411.6036832,2800,4.748062929138541e-05
1651426417.6427379,2900,4.315345722716302e-05
1651426423.9281955,3000,8.157954289345071e-05
1651426430.2272098,3100,3.4384633181616664e-05
1651426436.476049,3200,3.195910176145844e-05
1651426442.8179193,3300,2.9408043701550923e-05
1651426448.993117,3400,2.690510700631421e-05
1651426455.2974932,3500,2.4524173568352126e-05
1651426461.5978131,3600,2.237060652987566e-05
1651426467.9038234,3700,2.0117920939810574e-05
1651426474.1412077,3800,1.793221599655226e-05
1651426480.4556725,3900,1.660119232838042e-05
1651426486.7732847,4000,1.5071905181684997e-05
1651426493.0002954,4100,1.4302417184808291e-05
1651426499.3057442,4200,1.3356244380702265e-05
1651426505.5851014,4300,1.264353977603605e-05
1651426511.8571594,4400,1.1806102520495187e-05
1651426518.0805833,4500,1.1124352568003815e-05
1651426524.301851,4600,1.0353891411796212e-05
1651426530.5967934,4700,9.503741239313968e-06
1651426536.8642175,4800,9.045356819115113e-06
1651426543.1043446,4900,8.339375199284405e-06
1651426549.425266,5000,7.534448286605766e-06
1651426555.6887918,5100,7.398844445560826e-06
1651426561.9808776,5200,6.999573088251054e-06
1651426568.2687123,5300,6.780104286008282e-06
1651426574.5208325,5400,6.5722765612008516e-06
1651426580.7476583,5500,6.171682798594702e-06
1651426587.099701,5600,6.040432253939798e-06
1651426593.397997,5700,5.722471087210579e-06
1651426599.674438,5800,5.499673989106668e-06
1651426605.932727,5900,5.214524662733311e-06
1651426612.2130322,6000,4.949820777255809e-06
1651426618.3609784,6100,4.870427346759243e-06
1651426624.66907,6200,4.763922333950177e-06
1651426630.9633622,6300,4.622818323696265e-06
1651426637.264189,6400,4.49481467512669e-06
1651426643.6201525,6500,4.324434485170059e-06
1651426649.9629421,6600,4.213606644043466e-06
1651426656.2583556,6700,4.186555543128634e-06
1651426662.5670784,6800,3.998150532424916e-06
1651426668.9141905,6900,3.880293661495671e-06
1651426675.2448878,7000,3.7189790873526363e-06
1651426681.4877954,7100,3.6560625176207395e-06
1651426687.7106752,7200,3.6705866932607023e-06
1651426693.9026098,7300,3.6087556054553716e-06
1651426700.193117,7400,3.521709004417062e-06
1651426706.429756,7500,3.4641780075617135e-06
1651426712.7404556,7600,3.4001102449110476e-06
1651426719.0255754,7700,3.3476092085038545e-06
1651426725.3263428,7800,3.3018100111803506e-06
1651426731.6349735,7900,3.218945948901819e-06
1651426737.98168,8000,3.1856623081694124e-06
1651426744.32401,8100,3.1417846457770793e-06
1651426750.5743318,8200,3.153413899781299e-06
1651426756.8205957,8300,3.101162974417093e-06
1651426763.1405008,8400,3.04141076412634e-06
1651426769.4970636,8500,3.0240519208746264e-06
1651426775.7647505,8600,2.9930713481007842e-06
1651426782.0738285,8700,2.9456384709192207e-06
1651426788.4038925,8800,2.931005610662396e-06
1651426794.7067525,8900,2.881215777961188e-06
