Wall time,Step,Value
1651019493.6399655,0,0.2595271170139313
1651019516.7416832,100,0.042737845331430435
1651019540.0384574,200,0.04359114542603493
1651019563.2573807,300,0.041101448237895966
1651019587.0549698,400,0.0435604527592659
1651019610.7696574,500,0.044827960431575775
1651019634.2667634,600,0.04201235622167587
1651019657.760966,700,0.03463870286941528
1651019681.1209877,800,0.02426772564649582
1651019704.6081471,900,0.16951823234558105
1651019728.0439267,1000,0.056350354105234146
1651019751.3074033,1100,6.811897765146568e-05
1651019774.5442297,1200,1.6316300389007665e-05
1651019797.6801615,1300,5.556287305807928e-06
1651019820.8038917,1400,4.355302735348232e-06
1651019843.8222206,1500,3.269648914283607e-06
1651019866.8916848,1600,1.3628412034449866e-06
1651019890.0703132,1700,2.657578261278104e-05
1651019913.2757118,1800,1.3608176914203796e-06
1651019936.431984,1900,8.98623682132893e-07
1651019959.5745614,2000,6.281406058405992e-06
1651019982.7818081,2100,2.2746201011614176e-06
1651020005.9241588,2200,1.513714323664317e-06
1651020029.1085837,2300,1.1129804988740943e-06
1651020052.2381387,2400,8.970293379206851e-07
1651020075.2944558,2500,7.639298473804956e-07
1651020098.366409,2600,6.376906753757794e-07
1651020121.4211457,2700,5.544058581108402e-07
1651020144.7841454,2800,4.867670213570818e-07
1651020168.2860935,2900,4.2485166318328993e-07
1651020192.1646988,3000,3.7309277445274347e-07
1651020216.074407,3100,3.523972225139005e-07
1651020239.8629775,3200,3.288939751655562e-07
1651020263.776333,3300,3.126757235349942e-07
1651020287.5909953,3400,2.9194461603765376e-07
1651020311.2305048,3500,2.793735518480389e-07
1651020335.2917292,3600,2.641289995608531e-07
1651020359.456207,3700,2.4797353148642287e-07
1651020383.5518484,3800,2.3684191319262027e-07
1651020406.8482113,3900,2.2704348623392434e-07
1651020430.29594,4000,2.1263616645228467e-07
1651020453.6512322,4100,2.053692327308454e-07
1651020476.9441905,4200,2.0065067474206444e-07
1651020500.392718,4300,1.9426283870416228e-07
1651020523.5232427,4400,1.8925611300346645e-07
1651020546.944563,4500,1.8328260864564072e-07
1651020570.4620135,4600,1.7868026702672068e-07
1651020594.0344017,4700,1.747913245253585e-07
1651020617.6362045,4800,1.681335817238505e-07
1651020641.2813282,4900,1.6188874951694743e-07
1651020664.6461072,5000,1.573717725023016e-07
1651020688.3503263,5100,1.560214428764084e-07
1651020711.881633,5200,1.5387389851184707e-07
1651020735.590752,5300,1.498295887358836e-07
1651020759.0179071,5400,1.4824475158548012e-07
1651020782.424769,5500,1.4375935109001148e-07
1651020805.9743493,5600,1.4272877990606503e-07
1651020829.501742,5700,1.3920121944011044e-07
1651020853.0602949,5800,1.3662950948400976e-07
1651020876.5229383,5900,1.339395652166786e-07
1651020899.8289113,6000,1.3213433192049706e-07
1651020923.1331875,6100,1.290685105459488e-07
1651020946.5985975,6200,1.2846371078012453e-07
1651020970.016224,6300,1.272362908366631e-07
1651020993.3742838,6400,1.2434804830263602e-07
1651021016.5910916,6500,1.2267133797649876e-07
1651021040.095358,6600,1.2113812886127562e-07
1651021063.4799953,6700,1.1937177646359487e-07
1651021086.806056,6800,1.1716648629089832e-07
1651021110.2020352,6900,1.1633843399749821e-07
1651021133.6366186,7000,1.1392626930728511e-07
1651021157.2133799,7100,1.129005013922324e-07
1651021180.7652245,7200,1.1204303973499918e-07
1651021204.1690173,7300,1.110144509652855e-07
1651021227.5642262,7400,1.0987341170221043e-07
1651021250.9430585,7500,1.0892685509134026e-07
1651021274.3584843,7600,1.0768096814217643e-07
1651021297.6345901,7700,1.0648893322695585e-07
1651021320.9614792,7800,1.0575737263707197e-07
1651021344.3825617,7900,1.0353836898957525e-07
1651021367.752379,8000,1.0182457543805867e-07
1651021391.3015153,8100,1.0146311524295015e-07
1651021414.768511,8200,1.0148684026489718e-07
1651021438.3680654,8300,1.0091950031210217e-07
1651021462.0522401,8400,9.906440112672499e-08
1651021485.5423696,8500,9.881625118168813e-08
1651021509.1555526,8600,9.774912257398682e-08
1651021532.7349007,8700,9.68888969055115e-08
1651021556.1965485,8800,9.610348428168436e-08
1651021579.718188,8900,9.521441057813718e-08
1651021603.2914023,9000,9.43031466249522e-08
1651021626.7223978,9100,9.389152921812638e-08
1651021650.1237655,9200,9.319954585862433e-08
1651021673.3560438,9300,9.260686795187212e-08
1651021696.8055766,9400,9.207403905975298e-08
1651021720.156414,9500,9.177195892107193e-08
1651021743.6785316,9600,9.095550979054678e-08
1651021767.1544611,9700,9.042980764206732e-08
1651021790.315063,9800,9.00698893246954e-08
1651021813.8922296,9900,8.90440006173776e-08
1651021837.2294266,10000,8.844784105122017e-08
1651021860.5970168,10100,8.745166724111186e-08
1651021883.9801729,10200,8.76388526194205e-08
1651021907.3612018,10300,8.695921138723861e-08
1651021930.6502035,10400,8.680404306460332e-08
1651021953.9292674,10500,8.661554318223352e-08
1651021977.2130325,10600,8.618585667363732e-08
1651022000.473866,10700,8.523235806023877e-08
1651022023.8814373,10800,8.46833785317358e-08
1651022047.0961268,10900,8.361101322407194e-08
1651022070.3348472,11000,8.311788235459971e-08
1651022093.623382,11100,8.361276826462927e-08
1651022116.979966,11200,8.294328068814139e-08
1651022140.3440895,11300,8.270221485418006e-08
1651022163.8146746,11400,8.256655803506874e-08
1651022187.1649873,11500,8.184717614767578e-08
1651022207.7380326,11600,8.19666610141212e-08
1651022227.9495916,11700,8.112154148420814e-08
1651022248.1691656,11800,8.102725246317277e-08
1651022268.2737446,11900,8.081234881274213e-08
1651022288.6412494,12000,8.008743890286496e-08
1651022308.8794248,12100,7.973057591925681e-08
1651022329.1274128,12200,7.962279369166936e-08
1651022349.427762,12300,7.976190374847647e-08
1651022369.6460567,12400,7.895677356373199e-08
1651022389.859473,12500,7.909179799980848e-08
1651022410.2373562,12600,7.903268084419324e-08
1651022430.4864635,12700,7.866947271395475e-08
1651022450.80049,12800,7.830188764046397e-08
1651022471.0323484,12900,7.773626009566215e-08
1651022491.5407937,13000,7.766113441221023e-08
1651022511.8576553,13100,7.74558657212765e-08
1651022532.1957467,13200,7.744345253968277e-08
1651022552.3910413,13300,7.718066541428925e-08
1651022572.3911347,13400,7.683328107077614e-08
1651022592.4641576,13500,7.662117695872439e-08
1651022612.7315772,13600,7.640037580358694e-08
1651022633.068236,13700,7.659728851194814e-08
1651022653.2785597,13800,7.629934373198921e-08
1651022673.648937,13900,7.599666673741012e-08
1651022693.9281178,14000,7.550402614242557e-08
1651022714.2013996,14100,7.577060756602805e-08
1651022735.0472167,14200,7.535412294146226e-08
1651022755.88659,14300,7.54723643581201e-08
1651022772.41868,14400,7.543610536231427e-08
1651022788.4916358,14500,7.494809750596687e-08
1651022804.5124974,14600,7.46180504052063e-08
1651022820.5324602,14700,7.462140416691909e-08
1651022836.5868275,14800,7.495182785532961e-08
1651022852.624792,14900,7.417114744612263e-08
1651022868.7038207,15000,7.404553770129496e-08
1651022884.7810764,15100,7.406426050238224e-08
1651022900.8500397,15200,7.421553505082557e-08
1651022916.8979876,15300,7.382621447504789e-08
1651022932.9435546,15400,7.37005905193655e-08
1651022948.9989953,15500,7.363507137370107e-08
1651022965.0618713,15600,7.36486569508088e-08
1651022981.0929794,15700,7.359377462989869e-08
1651022997.0978165,15800,7.336259955081914e-08
1651023013.1194217,15900,7.321839490259663e-08
1651023029.1670415,16000,7.312884520160878e-08
1651023045.2038407,16100,7.304110738459713e-08
1651023061.2364378,16200,7.306600480205816e-08
1651023077.287687,16300,7.285608916163255e-08
1651023093.3374932,16400,7.27712503589828e-08
