Wall time,Step,Value
1651019051.602948,0,0.25922855734825134
1651019057.567851,100,0.032538656145334244
1651019063.4591918,200,0.0006333113997243345
1651019069.4248652,300,0.000670041365083307
1651019075.2802436,400,7.792915857862681e-05
1651019081.1694088,500,0.0008647926151752472
1651019087.1347394,600,6.0395675973268226e-05
1651019093.106229,700,5.597846757154912e-05
1651019099.0707326,800,0.0005042466218583286
1651019104.927402,900,0.00010289175406796858
1651019110.8883705,1000,3.580835982575081e-05
1651019116.774095,1100,3.251109956181608e-05
1651019122.6518295,1200,2.9376275051617995e-05
1651019128.414967,1300,2.6733225240604952e-05
1651019134.300854,1400,2.4505012333975174e-05
1651019140.1547925,1500,2.255878280266188e-05
1651019145.9857495,1600,2.0834435417782515e-05
1651019151.9439242,1700,1.9206197976018302e-05
1651019157.904707,1800,1.7974560250877403e-05
1651019163.7273178,1900,2.5953000658773817e-05
1651019169.6271822,2000,1.534433613414876e-05
1651019175.5070755,2100,1.4666522474726662e-05
1651019181.4333951,2200,1.4121728781901766e-05
1651019187.4302003,2300,1.3516996659745928e-05
1651019193.3691032,2400,1.2996305486012716e-05
1651019199.2202446,2500,1.2555296962091234e-05
1651019205.1096568,2600,1.1955055015278049e-05
1651019211.054354,2700,1.14186987048015e-05
1651019216.9155135,2800,1.0919931810349226e-05
1651019222.8405654,2900,1.0474102964508347e-05
1651019228.7502353,3000,9.933297405950725e-06
1651019234.6934052,3100,9.685695658845361e-06
1651019240.5810668,3200,9.351796506962273e-06
1651019246.4138758,3300,9.09668506210437e-06
1651019252.1967945,3400,8.876752872311044e-06
1651019258.0884135,3500,8.63564491737634e-06
1651019264.0966938,3600,8.378522579732817e-06
1651019270.1248229,3700,8.110611815936863e-06
1651019275.9721336,3800,7.829037713236175e-06
1651019281.914386,3900,7.511485364375403e-06
1651019287.757905,4000,7.3786236498563085e-06
1651019293.7504685,4100,7.17618331691483e-06
1651019299.6180758,4200,7.040890523057897e-06
1651019305.4919853,4300,6.931817551958375e-06
1651019311.4138412,4400,6.767785180272767e-06
1651019317.257022,4500,6.638045761064859e-06
1651019323.0737932,4600,6.470927019108785e-06
1651019329.0469823,4700,6.373636097123381e-06
1651019334.929941,4800,6.184138783282833e-06
1651019340.7710805,4900,6.065722573111998e-06
1651019346.9161143,5000,5.931087343924446e-06
1651019352.893225,5100,5.831730049976613e-06
1651019358.9086707,5200,5.752085598942358e-06
1651019364.7928772,5300,5.627227892546216e-06
1651019370.7621858,5400,5.601219982054317e-06
1651019376.684718,5500,5.4775955504737794e-06
1651019382.724807,5600,5.451090146380011e-06
1651019388.7563968,5700,5.30569786860724e-06
1651019394.6258082,5800,5.21054835189716e-06
1651019400.626598,5900,5.12352471560007e-06
1651019406.5659063,6000,5.056527243141318e-06
1651019412.4806957,6100,5.022166078560986e-06
1651019418.4169197,6200,4.9643299462331925e-06
1651019424.3934343,6300,4.9083714657172095e-06
1651019430.2389774,6400,4.858708507526899e-06
1651019436.2072606,6500,4.774562967213569e-06
1651019442.1900337,6600,4.745176738651935e-06
1651019448.0878184,6700,4.688972694566473e-06
1651019454.042721,6800,4.6262689465947915e-06
1651019459.9954987,6900,4.5646347643923946e-06
1651019465.9733431,7000,4.514208740147296e-06
1651019471.9152472,7100,4.468103725230321e-06
1651019477.8900008,7200,4.449993411981268e-06
1651019483.8657973,7300,4.389388777781278e-06
1651019489.8582973,7400,4.381309736345429e-06
1651019496.5987873,7500,4.342517058830708e-06
1651019503.2431712,7600,4.279736003809376e-06
1651019509.845048,7700,4.258201897755498e-06
1651019516.4693203,7800,4.236319909978192e-06
1651019523.017361,7900,4.1790190152823925e-06
1651019529.614729,8000,4.116026957490249e-06
1651019536.1596618,8100,4.123316102777608e-06
1651019542.5516305,8200,4.109096607862739e-06
1651019549.04951,8300,4.08293453801889e-06
1651019555.5327725,8400,4.042426098749274e-06
1651019561.8901894,8500,4.028900093544507e-06
1651019567.8039014,8600,3.998943157057511e-06
1651019573.6571615,8700,3.95688266507932e-06
1651019579.4662917,8800,3.939730049751233e-06
1651019585.3881297,8900,3.9271367313631345e-06
1651019591.3176093,9000,3.90875902667176e-06
1651019597.2115638,9100,3.8693597161909565e-06
1651019603.1339953,9200,3.866238785121823e-06
1651019609.0284524,9300,3.839086275547743e-06
1651019614.9063182,9400,3.8375537769752555e-06
1651019620.876233,9500,3.8312255128403194e-06
1651019626.8258653,9600,3.7995000639057253e-06
1651019633.2940176,9700,3.790390337599092e-06
1651019639.6943848,9800,3.7657130178558873e-06
1651019646.0476632,9900,3.744680725503713e-06
1651019652.3989918,10000,3.739918156497879e-06
1651019658.773025,10100,3.7212687402643496e-06
1651019665.1906126,10200,3.709728616740904e-06
1651019671.6223938,10300,3.714115791808581e-06
1651019678.0136862,10400,3.6774742966372287e-06
1651019684.4556615,10500,3.666636075649876e-06
1651019690.850707,10600,3.6674093735200586e-06
1651019697.2575614,10700,3.6573599118128186e-06
1651019703.6775742,10800,3.644629259724752e-06
1651019710.030208,10900,3.634488393799984e-06
1651019716.3932788,11000,3.613979060901329e-06
1651019722.721962,11100,3.6085555166209815e-06
1651019729.1155002,11200,3.590139385778457e-06
1651019735.527206,11300,3.601757043725229e-06
1651019741.9875405,11400,3.5835764720104635e-06
1651019748.4273393,11500,3.57312501364504e-06
1651019754.8061516,11600,3.5724660847336054e-06
1651019761.174327,11700,3.563590098565328e-06
1651019767.593201,11800,3.5570560612541158e-06
1651019774.0151417,11900,3.546454763636575e-06
1651019780.3867934,12000,3.532451728460728e-06
1651019786.7491117,12100,3.536202029863489e-06
1651019793.1226816,12200,3.528656634443905e-06
1651019799.5321784,12300,3.5179402857465902e-06
1651019805.8516746,12400,3.5208258850616403e-06
1651019812.195608,12500,3.5050463793595554e-06
1651019818.5893693,12600,3.5021121220779605e-06
1651019824.9341886,12700,3.5024363569391426e-06
1651019831.3476472,12800,3.4968522868439322e-06
1651019837.775382,12900,3.4867362046497874e-06
1651019844.2022982,13000,3.47699847225158e-06
1651019850.6414,13100,3.4744086860882817e-06
1651019857.1231635,13200,3.473157221378642e-06
1651019863.5715795,13300,3.4701579352258705e-06
1651019869.9030857,13400,3.468527438599267e-06
1651019876.1845026,13500,3.4633396808203543e-06
1651019882.5252352,13600,3.4631775633897632e-06
1651019888.8538246,13700,3.4582587886689e-06
1651019895.2017205,13800,3.4522740861575585e-06
1651019901.5215352,13900,3.4588947528391145e-06
1651019907.7550905,14000,3.4505255825934e-06
1651019914.2323039,14100,3.4440749914210755e-06
1651019920.5744805,14200,3.44456725542841e-06
1651019926.918794,14300,3.443690957283252e-06
1651019933.2224424,14400,3.4420040719851386e-06
1651019939.58885,14500,3.4332379073021e-06
1651019946.0242474,14600,3.4392319321341347e-06
1651019952.360724,14700,3.4329693789914018e-06
1651019958.6881945,14800,3.4321330986131215e-06
1651019965.0904543,14900,3.4250501812493894e-06
1651019971.494257,15000,3.426239572945633e-06
1651019977.8927474,15100,3.4257557217642898e-06
1651019984.2567978,15200,3.4248866995767457e-06
1651019990.5961752,15300,3.419696440687403e-06
1651019996.708391,15400,3.4229751690872945e-06
1651020003.0141273,15500,3.4197264540125616e-06
1651020009.3443143,15600,3.4195945772808045e-06
1651020015.669443,15700,3.4171753213740885e-06
1651020021.9832253,15800,3.4163483633165015e-06
1651020028.3321447,15900,3.413818149056169e-06
1651020034.6609085,16000,3.414906586840516e-06
1651020041.1369352,16100,3.4126562695746543e-06
1651020047.6644087,16200,3.4119100291718496e-06
1651020054.0799432,16300,3.410375938983634e-06
1651020060.4763887,16400,3.411838406464085e-06
1651020066.780445,16500,3.411011448406498e-06
1651020073.0764358,16600,3.4101515211659716e-06
1651020079.367671,16700,3.408738848520443e-06
1651020085.74372,16800,3.4078361750289332e-06
1651020092.0661812,16900,3.4071708796545863e-06
1651020098.3776171,17000,3.405526513233781e-06
1651020104.6539602,17100,3.4047998269670643e-06
1651020111.0056028,17200,3.4047739063680638e-06
1651020117.3681428,17300,3.4049501209665323e-06
1651020123.7345457,17400,3.4049071473418735e-06
1651020130.0217137,17500,3.4047814096993534e-06
1651020136.3282127,17600,3.405212737561669e-06
1651020142.7076907,17700,3.4045172014884884e-06
1651020149.1331797,17800,3.402664106033626e-06
1651020155.5462801,17900,3.402579977773712e-06
1651020161.9683459,18000,3.403313485250692e-06
1651020168.4238238,18100,3.4030747428914765e-06
1651020174.8305101,18200,3.4028075788228307e-06
1651020181.2448323,18300,3.402662514417898e-06
1651020187.5976753,18400,3.4027741548925405e-06
1651020193.943228,18500,3.4023919397441205e-06
1651020200.309791,18600,3.402349648240488e-06
1651020206.5492082,18700,3.402331230972777e-06
1651020212.8644748,18800,3.402516313144588e-06
1651020219.1277726,18900,3.4021468309219927e-06
1651020225.407011,19000,3.401971071070875e-06
1651020231.6103733,19100,3.4018303267657757e-06
1651020237.8866224,19200,3.401802359803696e-06
1651020244.2206337,19300,3.401710955586168e-06
1651020250.5048254,19400,3.401793492230354e-06
1651020256.8136334,19500,3.4017716643575113e-06
1651020262.9702768,19600,3.401866933927522e-06
1651020269.2949038,19700,3.4018307815131266e-06
1651020275.5884833,19800,3.4016748031717725e-06
1651020281.9236977,19900,3.4017650705209235e-06
1651020288.2791228,20000,3.4017014058917994e-06
1651020294.666573,20100,3.4016748031717725e-06
1651020301.0152247,20200,3.401659114388167e-06
1651020307.2972927,20300,3.401677076908527e-06
1651020313.4681256,20400,3.4016702556982636e-06
1651020319.5296528,20500,3.401638196010026e-06
1651020325.8891222,20600,3.401664343982702e-06
1651020332.1033804,20700,3.4016265999525785e-06
1651020338.447328,20800,3.401591357032885e-06
1651020344.740966,20900,3.4016609333775705e-06
1651020351.1738725,21000,3.40161204803735e-06
1651020357.5022347,21100,3.401681169634685e-06
1651020363.774724,21200,3.4015988603641745e-06
1651020370.06137,21300,3.4016952668025624e-06
1651020376.2635067,21400,3.4016875360975973e-06
1651020382.6102135,21500,3.4016870813502464e-06
1651020388.929312,21600,3.4016670724668074e-06
1651020395.199096,21700,3.4016277368209558e-06
1651020401.5970104,21800,3.4016568406514125e-06
1651020407.993306,21900,3.4016486551990965e-06
1651020414.4623592,22000,3.4015947676380165e-06
1651020420.8642228,22100,3.401632966415491e-06
1651020427.3288584,22200,3.4016404697467806e-06
1651020433.715005,22300,3.40166843670886e-06
1651020440.1203666,22400,3.401675485292799e-06
1651020446.543526,22500,3.401645244593965e-06
