torch.Size([1000000, 3]) torch.Size([1000000, 1]) torch.Size([1000000, 1])
It: 3700, Loss: 9.424e-02, lamd1: -0.001, lamd2: -0.00016, Time: 21.54
It: 3800, Loss: 9.323e-02, lamd1: 0.001, lamd2: -0.00032, Time: 21.60
It: 3900, Loss: 9.301e-02, lamd1: 0.008, lamd2: -0.00025, Time: 21.63
It: 4000, Loss: 3.468e-01, lamd1: -0.206, lamd2: 0.02456, Time: 21.50
It: 4100, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26376, Time: 21.51
It: 4200, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.58
It: 4300, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.59
It: 4400, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.59
It: 4500, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.57
It: 4600, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.58
It: 4700, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.54
It: 4800, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.56
It: 4900, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.59
It: 5000, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.59
It: 5100, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.59
It: 5200, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.59
It: 5300, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.55
It: 5400, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.56
It: 5500, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26396, Time: 21.61
It: 5600, Loss: 8.954e-01, lamd1: -0.141, lamd2: 0.26394, Time: 21.65
It: 5700, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.63
It: 5800, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.49
It: 5900, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.54
It: 6000, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.65
It: 6100, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.67
It: 6200, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.68
It: 6300, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.70
It: 6400, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.71
It: 6500, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.66
It: 6600, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.75
It: 6700, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.69
It: 6800, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.70
It: 6900, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.70
It: 7000, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.69
It: 7100, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.70
It: 7200, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.68
It: 7300, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.68
It: 7400, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.69
It: 7500, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.69
It: 7600, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.66
It: 7700, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.68
It: 7800, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.70
It: 7900, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.65
It: 8000, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.70
It: 8100, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.65
It: 8200, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.69
It: 8300, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.72
It: 8400, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.69
It: 8500, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.67
It: 8600, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.72
It: 8700, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.58
It: 8800, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.56
It: 8900, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.62
It: 9000, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.59
It: 9100, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.59
It: 9200, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.58
It: 9300, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.59
It: 9400, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.59
It: 9500, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.59
It: 9600, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.56
It: 9700, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.58
It: 9800, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.59
It: 9900, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26394, Time: 21.57
It: 10000, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.56
It: 10100, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.61
It: 10200, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.58
It: 10300, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.57
It: 10400, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.60
It: 10500, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.60
It: 10600, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.65
It: 10700, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.69
It: 10800, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.72
It: 10900, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.69
It: 11000, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.71
It: 11100, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.69
It: 11200, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.71
It: 11300, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.68
It: 11400, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.66
It: 11500, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.70
It: 11600, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.70
It: 11700, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.72
It: 11800, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.73
It: 11900, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.73
It: 12000, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.67
It: 12100, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.67
It: 12200, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.69
It: 12300, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.71
It: 12400, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.70
It: 12500, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.70
It: 12600, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.65
It: 12700, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.69
It: 12800, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.71
It: 12900, Loss: 8.954e-01, lamd1: -0.140, lamd2: 0.26250, Time: 21.67
It: 13000, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03848, Time: 21.66
It: 13100, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.71
It: 13200, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.68
It: 13300, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.64
It: 13400, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.69
It: 13500, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.68
It: 13600, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.68
It: 13700, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.63
It: 13800, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.58
It: 13900, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.58
It: 14000, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.59
It: 14100, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.65
It: 14200, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.71
It: 14300, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.66
It: 14400, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.70
It: 14500, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.69
It: 14600, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.69
It: 14700, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.63
It: 14800, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.69
It: 14900, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.70
It: 15000, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.67
It: 15100, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.64
It: 15200, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.54
It: 15300, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.46
It: 15400, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.57
It: 15500, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.46
It: 15600, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.59
It: 15700, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.63
It: 15800, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.56
It: 15900, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.62
It: 16000, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.50
It: 16100, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.57
It: 16200, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.59
It: 16300, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.54
It: 16400, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.43
It: 16500, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.45
It: 16600, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.62
It: 16700, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.65
It: 16800, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.56
It: 16900, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.51
It: 17000, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.51
It: 17100, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03821, Time: 21.40
It: 17200, Loss: 8.954e-01, lamd1: -0.379, lamd2: 0.03820, Time: 21.24
It: 17300, Loss: 8.954e-01, lamd1: -0.476, lamd2: -0.05895, Time: 21.23
It: 17400, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.18
It: 17500, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.34
It: 17600, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.56
It: 17700, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.58
It: 17800, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.61
It: 17900, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.58
It: 18000, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.57
It: 18100, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.62
It: 18200, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.61
It: 18300, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.61
It: 18400, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.66
It: 18500, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.76
It: 18600, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.75
It: 18700, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.74
It: 18800, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.70
It: 18900, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.67
It: 19000, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.71
It: 19100, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.73
It: 19200, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.69
It: 19300, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.64
It: 19400, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.63
It: 19500, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.63
It: 19600, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.63
It: 19700, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.59
It: 19800, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.62
It: 19900, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.51
It: 20000, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.52
It: 20100, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.61
It: 20200, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.44
It: 20300, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.22
It: 20400, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.38
It: 20500, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.71
It: 20600, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.59
It: 20700, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.57
It: 20800, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.29
It: 20900, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.14
It: 21000, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.29
It: 21100, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.46
It: 21200, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.55
It: 21300, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.17
It: 21400, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.25
It: 21500, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.10
It: 21600, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.31
It: 21700, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.63
It: 21800, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.60
It: 21900, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.67
It: 22000, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.65
It: 22100, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.62
It: 22200, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.67
It: 22300, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.63
It: 22400, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.64
It: 22500, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.64
It: 22600, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.57
It: 22700, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.63
It: 22800, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.69
It: 22900, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.69
It: 23000, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.51
It: 23100, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.38
It: 23200, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.66
It: 23300, Loss: 8.954e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.66
It: 23400, Loss: 1.810e-01, lamd1: -0.538, lamd2: -0.12076, Time: 21.38
It: 23500, Loss: 1.552e-01, lamd1: -0.537, lamd2: -0.12076, Time: 21.34
It: 23600, Loss: 1.466e-01, lamd1: -0.537, lamd2: -0.12076, Time: 21.42
It: 23700, Loss: 1.417e-01, lamd1: -0.537, lamd2: -0.12076, Time: 21.43
It: 23800, Loss: 1.397e-01, lamd1: -0.536, lamd2: -0.12075, Time: 21.76
It: 23900, Loss: 1.384e-01, lamd1: -0.536, lamd2: -0.12075, Time: 21.72
It: 24000, Loss: 1.372e-01, lamd1: -0.535, lamd2: -0.12075, Time: 21.71
It: 24100, Loss: 1.357e-01, lamd1: -0.534, lamd2: -0.12075, Time: 21.71
It: 24200, Loss: 1.340e-01, lamd1: -0.533, lamd2: -0.12074, Time: 21.64
It: 24300, Loss: 1.323e-01, lamd1: -0.532, lamd2: -0.12074, Time: 21.54
It: 24400, Loss: 1.308e-01, lamd1: -0.530, lamd2: -0.12073, Time: 21.29
It: 24500, Loss: 1.295e-01, lamd1: -0.529, lamd2: -0.12072, Time: 21.14
It: 24600, Loss: 1.285e-01, lamd1: -0.528, lamd2: -0.12071, Time: 21.44
It: 24700, Loss: 1.277e-01, lamd1: -0.527, lamd2: -0.12070, Time: 21.60
It: 24800, Loss: 1.270e-01, lamd1: -0.526, lamd2: -0.12069, Time: 21.45
It: 24900, Loss: 1.266e-01, lamd1: -0.525, lamd2: -0.12068, Time: 21.47
It: 25000, Loss: 1.263e-01, lamd1: -0.524, lamd2: -0.12067, Time: 21.45
It: 25100, Loss: 1.261e-01, lamd1: -0.523, lamd2: -0.12066, Time: 21.42
It: 25200, Loss: 1.258e-01, lamd1: -0.523, lamd2: -0.12065, Time: 21.46
It: 25300, Loss: 1.256e-01, lamd1: -0.522, lamd2: -0.12064, Time: 21.59
It: 25400, Loss: 1.255e-01, lamd1: -0.521, lamd2: -0.12063, Time: 21.54
It: 25500, Loss: 1.254e-01, lamd1: -0.521, lamd2: -0.12061, Time: 21.46
It: 25600, Loss: 1.252e-01, lamd1: -0.520, lamd2: -0.12060, Time: 21.51
It: 25700, Loss: 1.251e-01, lamd1: -0.519, lamd2: -0.12058, Time: 21.50
It: 25800, Loss: 1.250e-01, lamd1: -0.518, lamd2: -0.12057, Time: 21.49
It: 25900, Loss: 1.249e-01, lamd1: -0.518, lamd2: -0.12055, Time: 21.58
It: 26000, Loss: 1.248e-01, lamd1: -0.517, lamd2: -0.12054, Time: 21.54
It: 26100, Loss: 1.247e-01, lamd1: -0.516, lamd2: -0.12052, Time: 21.46
It: 26200, Loss: 1.246e-01, lamd1: -0.516, lamd2: -0.12050, Time: 21.42
It: 26300, Loss: 1.245e-01, lamd1: -0.515, lamd2: -0.12048, Time: 21.45
It: 26400, Loss: 1.244e-01, lamd1: -0.514, lamd2: -0.12046, Time: 21.68
It: 26500, Loss: 1.247e-01, lamd1: -0.514, lamd2: -0.12044, Time: 21.70
It: 26600, Loss: 1.243e-01, lamd1: -0.513, lamd2: -0.12042, Time: 21.71
It: 26700, Loss: 1.243e-01, lamd1: -0.512, lamd2: -0.12039, Time: 21.71
It: 26800, Loss: 1.241e-01, lamd1: -0.511, lamd2: -0.12037, Time: 21.72
It: 26900, Loss: 1.241e-01, lamd1: -0.510, lamd2: -0.12034, Time: 21.71
It: 27000, Loss: 1.242e-01, lamd1: -0.510, lamd2: -0.12031, Time: 21.71
It: 27100, Loss: 1.240e-01, lamd1: -0.509, lamd2: -0.12029, Time: 21.70
It: 27200, Loss: 1.240e-01, lamd1: -0.508, lamd2: -0.12026, Time: 21.69
It: 27300, Loss: 1.239e-01, lamd1: -0.507, lamd2: -0.12022, Time: 21.73
It: 27400, Loss: 1.239e-01, lamd1: -0.506, lamd2: -0.12019, Time: 21.70
It: 27500, Loss: 1.238e-01, lamd1: -0.505, lamd2: -0.12016, Time: 21.73
It: 27600, Loss: 1.238e-01, lamd1: -0.504, lamd2: -0.12012, Time: 21.72
It: 27700, Loss: 1.238e-01, lamd1: -0.503, lamd2: -0.12008, Time: 21.68
It: 27800, Loss: 1.237e-01, lamd1: -0.502, lamd2: -0.12004, Time: 21.67
It: 27900, Loss: 1.237e-01, lamd1: -0.501, lamd2: -0.12000, Time: 21.70
It: 28000, Loss: 1.237e-01, lamd1: -0.500, lamd2: -0.11995, Time: 21.70
It: 28100, Loss: 1.236e-01, lamd1: -0.499, lamd2: -0.11991, Time: 21.75
It: 28200, Loss: 1.236e-01, lamd1: -0.498, lamd2: -0.11986, Time: 21.72
It: 28300, Loss: 1.236e-01, lamd1: -0.497, lamd2: -0.11980, Time: 21.69
It: 28400, Loss: 1.235e-01, lamd1: -0.496, lamd2: -0.11975, Time: 21.30
It: 28500, Loss: 1.235e-01, lamd1: -0.495, lamd2: -0.11969, Time: 21.35
It: 28600, Loss: 1.234e-01, lamd1: -0.494, lamd2: -0.11963, Time: 21.31
It: 28700, Loss: 1.234e-01, lamd1: -0.492, lamd2: -0.11957, Time: 21.58
It: 28800, Loss: 1.236e-01, lamd1: -0.491, lamd2: -0.11950, Time: 21.86
It: 28900, Loss: 1.234e-01, lamd1: -0.490, lamd2: -0.11943, Time: 21.64
It: 29000, Loss: 1.235e-01, lamd1: -0.489, lamd2: -0.11936, Time: 21.58
It: 29100, Loss: 1.235e-01, lamd1: -0.487, lamd2: -0.11928, Time: 21.78
It: 29200, Loss: 1.232e-01, lamd1: -0.486, lamd2: -0.11920, Time: 21.76
It: 29300, Loss: 1.236e-01, lamd1: -0.485, lamd2: -0.11912, Time: 21.74
It: 29400, Loss: 1.232e-01, lamd1: -0.483, lamd2: -0.11903, Time: 21.65
It: 29500, Loss: 1.232e-01, lamd1: -0.481, lamd2: -0.11893, Time: 21.41
