torch.Size([1000000, 3]) torch.Size([1000000, 1]) torch.Size([1000000, 1])
It: 6000, Loss: 2.022e-02, lamd1: 0.891, lamd2: 0.01167, Time: 53.58
It: 6100, Loss: 1.546e-02, lamd1: 0.904, lamd2: 0.01285, Time: 53.58
It: 6200, Loss: 1.256e-02, lamd1: 0.926, lamd2: 0.01297, Time: 53.56
It: 6300, Loss: 1.391e-02, lamd1: 0.937, lamd2: 0.01449, Time: 53.54
It: 6400, Loss: 1.049e-02, lamd1: 0.945, lamd2: 0.01362, Time: 53.61
It: 6500, Loss: 9.385e-03, lamd1: 0.951, lamd2: 0.01404, Time: 53.55
It: 6600, Loss: 9.384e-03, lamd1: 0.954, lamd2: 0.01477, Time: 53.45
It: 6700, Loss: 9.160e-03, lamd1: 0.952, lamd2: 0.01543, Time: 53.23
It: 6800, Loss: 8.856e-03, lamd1: 0.959, lamd2: 0.01516, Time: 53.13
It: 6900, Loss: 6.673e-03, lamd1: 0.964, lamd2: 0.01451, Time: 53.06
It: 7000, Loss: 8.087e-03, lamd1: 0.964, lamd2: 0.01555, Time: 53.13
It: 7100, Loss: 7.422e-03, lamd1: 0.967, lamd2: 0.01361, Time: 53.12
It: 7200, Loss: 5.664e-03, lamd1: 0.967, lamd2: 0.01437, Time: 53.28
It: 7300, Loss: 5.687e-03, lamd1: 0.969, lamd2: 0.01500, Time: 53.58
It: 7400, Loss: 6.273e-03, lamd1: 0.968, lamd2: 0.01426, Time: 53.56
It: 7500, Loss: 5.112e-03, lamd1: 0.970, lamd2: 0.01383, Time: 53.57
It: 7600, Loss: 6.905e-03, lamd1: 0.971, lamd2: 0.01449, Time: 53.54
It: 7700, Loss: 6.816e-03, lamd1: 0.971, lamd2: 0.01399, Time: 53.50
It: 7800, Loss: 5.598e-03, lamd1: 0.972, lamd2: 0.01349, Time: 53.37
It: 7900, Loss: 4.947e-03, lamd1: 0.973, lamd2: 0.01417, Time: 53.55
It: 8000, Loss: 8.180e-03, lamd1: 0.975, lamd2: 0.01359, Time: 53.52
It: 8100, Loss: 5.938e-03, lamd1: 0.972, lamd2: 0.01363, Time: 53.55
It: 8200, Loss: 4.855e-03, lamd1: 0.975, lamd2: 0.01401, Time: 53.62
It: 8300, Loss: 4.763e-03, lamd1: 0.974, lamd2: 0.01246, Time: 53.11
It: 8400, Loss: 8.600e-03, lamd1: 0.975, lamd2: 0.01509, Time: 53.08
It: 8500, Loss: 5.677e-03, lamd1: 0.974, lamd2: 0.01240, Time: 53.05
It: 8600, Loss: 3.682e-03, lamd1: 0.976, lamd2: 0.01454, Time: 53.05
It: 8700, Loss: 5.077e-03, lamd1: 0.977, lamd2: 0.01221, Time: 53.14
It: 8800, Loss: 3.700e-03, lamd1: 0.977, lamd2: 0.01320, Time: 53.11
It: 8900, Loss: 4.640e-03, lamd1: 0.977, lamd2: 0.01259, Time: 53.10
It: 9000, Loss: 5.008e-03, lamd1: 0.979, lamd2: 0.01277, Time: 53.10
It: 9100, Loss: 4.166e-03, lamd1: 0.977, lamd2: 0.01293, Time: 53.06
It: 9200, Loss: 2.864e-03, lamd1: 0.978, lamd2: 0.01277, Time: 53.09
It: 9300, Loss: 4.137e-03, lamd1: 0.980, lamd2: 0.01322, Time: 53.32
It: 9400, Loss: 3.399e-03, lamd1: 0.979, lamd2: 0.01178, Time: 53.56
It: 9500, Loss: 4.515e-03, lamd1: 0.979, lamd2: 0.01369, Time: 53.56
It: 9600, Loss: 4.628e-03, lamd1: 0.980, lamd2: 0.01275, Time: 53.34
It: 9700, Loss: 3.192e-03, lamd1: 0.978, lamd2: 0.01149, Time: 53.09
It: 9800, Loss: 2.913e-03, lamd1: 0.979, lamd2: 0.01346, Time: 53.13
It: 9900, Loss: 2.412e-03, lamd1: 0.979, lamd2: 0.01272, Time: 53.39
It: 10000, Loss: 3.900e-03, lamd1: 0.981, lamd2: 0.01257, Time: 53.57
It: 10100, Loss: 1.991e-03, lamd1: 0.982, lamd2: 0.01237, Time: 53.59
It: 10200, Loss: 1.951e-03, lamd1: 0.982, lamd2: 0.01234, Time: 53.58
It: 10300, Loss: 1.913e-03, lamd1: 0.983, lamd2: 0.01231, Time: 53.59
It: 10400, Loss: 1.876e-03, lamd1: 0.983, lamd2: 0.01228, Time: 53.58
It: 10500, Loss: 1.839e-03, lamd1: 0.984, lamd2: 0.01225, Time: 53.55
It: 10600, Loss: 1.802e-03, lamd1: 0.984, lamd2: 0.01222, Time: 53.49
It: 10700, Loss: 1.766e-03, lamd1: 0.984, lamd2: 0.01218, Time: 53.57
It: 10800, Loss: 1.730e-03, lamd1: 0.984, lamd2: 0.01215, Time: 53.22
It: 10900, Loss: 1.694e-03, lamd1: 0.985, lamd2: 0.01211, Time: 53.11
It: 11000, Loss: 1.658e-03, lamd1: 0.985, lamd2: 0.01208, Time: 53.14
It: 11100, Loss: 1.648e-03, lamd1: 0.985, lamd2: 0.01208, Time: 53.07
It: 11200, Loss: 3.729e-03, lamd1: 0.985, lamd2: 0.01244, Time: 53.10
It: 11300, Loss: 2.151e-03, lamd1: 0.985, lamd2: 0.01217, Time: 53.09
It: 11400, Loss: 2.059e-03, lamd1: 0.986, lamd2: 0.01186, Time: 53.10
It: 11500, Loss: 1.971e-03, lamd1: 0.985, lamd2: 0.01186, Time: 53.08
It: 11600, Loss: 1.583e-03, lamd1: 0.985, lamd2: 0.01189, Time: 53.09
