torch.Size([1000000, 3]) torch.Size([1000000, 1]) torch.Size([1000000, 1])
It: 3900, Loss: 9.438e-02, lamd1: 0.596, lamd2: 0.01212, Time: 12.86
It: 4000, Loss: 8.041e-02, lamd1: 0.773, lamd2: 0.01428, Time: 12.92
It: 4100, Loss: 5.501e-02, lamd1: 0.855, lamd2: 0.01385, Time: 12.95
It: 4200, Loss: 2.296e-02, lamd1: 0.876, lamd2: 0.00625, Time: 12.93
It: 4300, Loss: 1.424e-02, lamd1: 0.913, lamd2: 0.00969, Time: 12.96
It: 4400, Loss: 1.510e-02, lamd1: 0.930, lamd2: 0.01150, Time: 13.07
It: 4500, Loss: 9.572e-03, lamd1: 0.939, lamd2: 0.01224, Time: 13.07
It: 4600, Loss: 8.264e-03, lamd1: 0.947, lamd2: 0.01266, Time: 13.06
It: 4700, Loss: 9.178e-03, lamd1: 0.955, lamd2: 0.01287, Time: 13.00
It: 4800, Loss: 9.080e-03, lamd1: 0.955, lamd2: 0.01329, Time: 12.95
It: 4900, Loss: 7.585e-03, lamd1: 0.963, lamd2: 0.01289, Time: 12.98
It: 5000, Loss: 7.865e-03, lamd1: 0.964, lamd2: 0.01315, Time: 12.85
It: 5100, Loss: 5.511e-03, lamd1: 0.967, lamd2: 0.01305, Time: 12.89
It: 5200, Loss: 6.266e-03, lamd1: 0.968, lamd2: 0.01236, Time: 12.86
It: 5300, Loss: 9.999e-03, lamd1: 0.970, lamd2: 0.01376, Time: 12.87
It: 5400, Loss: 5.954e-03, lamd1: 0.972, lamd2: 0.01281, Time: 12.90
It: 5500, Loss: 4.373e-03, lamd1: 0.976, lamd2: 0.01208, Time: 12.87
It: 5600, Loss: 5.707e-03, lamd1: 0.978, lamd2: 0.01198, Time: 12.94
It: 5700, Loss: 4.881e-03, lamd1: 0.980, lamd2: 0.01210, Time: 13.17
It: 5800, Loss: 6.272e-03, lamd1: 0.978, lamd2: 0.01204, Time: 12.88
It: 5900, Loss: 4.428e-03, lamd1: 0.981, lamd2: 0.01176, Time: 12.87
It: 6000, Loss: 4.170e-03, lamd1: 0.982, lamd2: 0.01252, Time: 12.87
It: 6100, Loss: 2.741e-03, lamd1: 0.983, lamd2: 0.01177, Time: 12.88
It: 6200, Loss: 3.230e-03, lamd1: 0.984, lamd2: 0.01175, Time: 12.87
It: 6300, Loss: 2.914e-03, lamd1: 0.984, lamd2: 0.01168, Time: 12.83
It: 6400, Loss: 2.513e-03, lamd1: 0.983, lamd2: 0.01204, Time: 12.88
It: 6500, Loss: 4.136e-03, lamd1: 0.984, lamd2: 0.01149, Time: 12.86
It: 6600, Loss: 3.251e-03, lamd1: 0.985, lamd2: 0.01181, Time: 12.84
It: 6700, Loss: 3.186e-03, lamd1: 0.983, lamd2: 0.01167, Time: 12.84
It: 6800, Loss: 3.614e-03, lamd1: 0.984, lamd2: 0.01153, Time: 12.85
It: 6900, Loss: 2.934e-03, lamd1: 0.985, lamd2: 0.01127, Time: 12.89
It: 7000, Loss: 2.954e-03, lamd1: 0.983, lamd2: 0.01147, Time: 12.87
It: 7100, Loss: 2.285e-03, lamd1: 0.986, lamd2: 0.01113, Time: 12.83
It: 7200, Loss: 2.291e-03, lamd1: 0.985, lamd2: 0.01213, Time: 12.86
It: 7300, Loss: 3.534e-03, lamd1: 0.984, lamd2: 0.01135, Time: 12.87
It: 7400, Loss: 5.916e-03, lamd1: 0.987, lamd2: 0.01133, Time: 12.85
It: 7500, Loss: 3.046e-03, lamd1: 0.985, lamd2: 0.01141, Time: 12.86
It: 7600, Loss: 3.948e-03, lamd1: 0.983, lamd2: 0.01221, Time: 12.87
It: 7700, Loss: 3.014e-03, lamd1: 0.987, lamd2: 0.01129, Time: 12.88
It: 7800, Loss: 5.737e-03, lamd1: 0.987, lamd2: 0.01183, Time: 12.85
It: 7900, Loss: 4.878e-03, lamd1: 0.986, lamd2: 0.01176, Time: 12.86
It: 8000, Loss: 2.198e-03, lamd1: 0.987, lamd2: 0.01084, Time: 12.85
It: 8100, Loss: 2.209e-03, lamd1: 0.987, lamd2: 0.01138, Time: 12.87
It: 8200, Loss: 2.288e-03, lamd1: 0.985, lamd2: 0.01086, Time: 12.92
It: 8300, Loss: 6.442e-03, lamd1: 0.985, lamd2: 0.01066, Time: 13.39
It: 8400, Loss: 3.558e-03, lamd1: 0.986, lamd2: 0.01134, Time: 13.28
It: 8500, Loss: 3.320e-03, lamd1: 0.985, lamd2: 0.01086, Time: 12.99
It: 8600, Loss: 5.147e-03, lamd1: 0.986, lamd2: 0.01063, Time: 12.94
It: 8700, Loss: 1.684e-03, lamd1: 0.986, lamd2: 0.01078, Time: 12.92
It: 8800, Loss: 1.986e-03, lamd1: 0.987, lamd2: 0.01079, Time: 12.89
It: 8900, Loss: 1.750e-03, lamd1: 0.987, lamd2: 0.01078, Time: 12.82
It: 9000, Loss: 2.490e-03, lamd1: 0.987, lamd2: 0.01079, Time: 12.84
It: 9100, Loss: 2.413e-03, lamd1: 0.986, lamd2: 0.01072, Time: 12.83
It: 9200, Loss: 1.471e-03, lamd1: 0.986, lamd2: 0.01095, Time: 12.83
It: 9300, Loss: 1.799e-03, lamd1: 0.988, lamd2: 0.01099, Time: 12.81
It: 9400, Loss: 1.997e-03, lamd1: 0.987, lamd2: 0.01070, Time: 12.92
It: 9500, Loss: 1.806e-03, lamd1: 0.988, lamd2: 0.01128, Time: 12.86
It: 9600, Loss: 2.789e-03, lamd1: 0.988, lamd2: 0.01060, Time: 12.85
It: 9700, Loss: 1.904e-03, lamd1: 0.988, lamd2: 0.01113, Time: 12.88
It: 9800, Loss: 2.202e-03, lamd1: 0.989, lamd2: 0.01051, Time: 12.86
It: 9900, Loss: 2.761e-03, lamd1: 0.989, lamd2: 0.01045, Time: 12.88
It: 10000, Loss: 3.042e-03, lamd1: 0.988, lamd2: 0.01108, Time: 12.92
It: 10100, Loss: 8.283e-04, lamd1: 0.990, lamd2: 0.01093, Time: 12.86
It: 10200, Loss: 8.097e-04, lamd1: 0.990, lamd2: 0.01092, Time: 12.86
It: 10300, Loss: 7.932e-04, lamd1: 0.991, lamd2: 0.01092, Time: 12.91
It: 10400, Loss: 7.779e-04, lamd1: 0.991, lamd2: 0.01092, Time: 12.90
It: 10500, Loss: 7.634e-04, lamd1: 0.991, lamd2: 0.01092, Time: 12.84
It: 10600, Loss: 7.495e-04, lamd1: 0.991, lamd2: 0.01092, Time: 12.86
It: 10700, Loss: 7.360e-04, lamd1: 0.991, lamd2: 0.01092, Time: 12.88
It: 10800, Loss: 7.229e-04, lamd1: 0.992, lamd2: 0.01092, Time: 12.88
It: 10900, Loss: 7.101e-04, lamd1: 0.992, lamd2: 0.01092, Time: 12.89
It: 11000, Loss: 6.975e-04, lamd1: 0.992, lamd2: 0.01092, Time: 12.85
It: 11100, Loss: 6.852e-04, lamd1: 0.992, lamd2: 0.01092, Time: 12.87
It: 11200, Loss: 7.004e-04, lamd1: 0.992, lamd2: 0.01089, Time: 12.85
It: 11300, Loss: 1.125e-03, lamd1: 0.992, lamd2: 0.01102, Time: 12.87
It: 11400, Loss: 8.625e-04, lamd1: 0.992, lamd2: 0.01100, Time: 12.89
It: 11500, Loss: 8.809e-04, lamd1: 0.991, lamd2: 0.01081, Time: 12.93
It: 11600, Loss: 6.557e-04, lamd1: 0.992, lamd2: 0.01095, Time: 12.87
It: 11700, Loss: 8.535e-04, lamd1: 0.992, lamd2: 0.01106, Time: 12.89
It: 11800, Loss: 1.149e-03, lamd1: 0.992, lamd2: 0.01097, Time: 12.90
It: 11900, Loss: 9.927e-04, lamd1: 0.992, lamd2: 0.01094, Time: 12.89
It: 12000, Loss: 9.092e-04, lamd1: 0.992, lamd2: 0.01082, Time: 12.86
It: 12100, Loss: 7.474e-04, lamd1: 0.993, lamd2: 0.01103, Time: 12.89
It: 12200, Loss: 9.128e-04, lamd1: 0.993, lamd2: 0.01097, Time: 12.83
It: 12300, Loss: 6.217e-04, lamd1: 0.993, lamd2: 0.01098, Time: 12.87
It: 12400, Loss: 9.988e-04, lamd1: 0.993, lamd2: 0.01077, Time: 12.85
It: 12500, Loss: 7.290e-04, lamd1: 0.993, lamd2: 0.01084, Time: 12.86
It: 12600, Loss: 1.293e-03, lamd1: 0.993, lamd2: 0.01125, Time: 12.91
It: 12700, Loss: 1.330e-03, lamd1: 0.993, lamd2: 0.01093, Time: 12.86
It: 12800, Loss: 2.053e-03, lamd1: 0.993, lamd2: 0.01106, Time: 12.84
It: 12900, Loss: 1.137e-03, lamd1: 0.993, lamd2: 0.01089, Time: 12.87
It: 13000, Loss: 6.035e-04, lamd1: 0.993, lamd2: 0.01091, Time: 12.87
It: 13100, Loss: 8.225e-04, lamd1: 0.993, lamd2: 0.01084, Time: 12.89
It: 13200, Loss: 6.804e-04, lamd1: 0.993, lamd2: 0.01084, Time: 12.87
It: 13300, Loss: 6.653e-04, lamd1: 0.993, lamd2: 0.01092, Time: 12.88
It: 13400, Loss: 1.011e-03, lamd1: 0.993, lamd2: 0.01077, Time: 12.87
It: 13500, Loss: 1.488e-03, lamd1: 0.993, lamd2: 0.01129, Time: 12.84
It: 13600, Loss: 1.079e-03, lamd1: 0.993, lamd2: 0.01116, Time: 12.88
It: 13700, Loss: 1.568e-03, lamd1: 0.993, lamd2: 0.01089, Time: 12.86
It: 13800, Loss: 5.837e-04, lamd1: 0.994, lamd2: 0.01092, Time: 12.83
It: 13900, Loss: 5.920e-04, lamd1: 0.994, lamd2: 0.01095, Time: 12.84
It: 14000, Loss: 1.044e-03, lamd1: 0.994, lamd2: 0.01110, Time: 12.85
It: 14100, Loss: 1.441e-03, lamd1: 0.994, lamd2: 0.01084, Time: 13.21
It: 14200, Loss: 1.010e-03, lamd1: 0.994, lamd2: 0.01074, Time: 13.42
It: 14300, Loss: 6.520e-04, lamd1: 0.994, lamd2: 0.01091, Time: 13.37
It: 14400, Loss: 8.838e-04, lamd1: 0.994, lamd2: 0.01085, Time: 13.45
It: 14500, Loss: 6.599e-04, lamd1: 0.994, lamd2: 0.01089, Time: 12.89
It: 14600, Loss: 1.539e-03, lamd1: 0.994, lamd2: 0.01056, Time: 12.89
It: 14700, Loss: 1.112e-03, lamd1: 0.994, lamd2: 0.01072, Time: 12.90
It: 14800, Loss: 1.194e-03, lamd1: 0.994, lamd2: 0.01123, Time: 12.86
It: 14900, Loss: 8.852e-04, lamd1: 0.994, lamd2: 0.01096, Time: 12.86
It: 15000, Loss: 1.032e-03, lamd1: 0.994, lamd2: 0.01094, Time: 12.88
It: 15100, Loss: 9.369e-04, lamd1: 0.994, lamd2: 0.01066, Time: 12.92
It: 15200, Loss: 5.909e-04, lamd1: 0.994, lamd2: 0.01094, Time: 12.85
It: 15300, Loss: 1.031e-03, lamd1: 0.994, lamd2: 0.01087, Time: 12.91
It: 15400, Loss: 5.476e-04, lamd1: 0.994, lamd2: 0.01093, Time: 12.88
It: 15500, Loss: 1.071e-03, lamd1: 0.994, lamd2: 0.01098, Time: 12.88
It: 15600, Loss: 6.237e-04, lamd1: 0.994, lamd2: 0.01082, Time: 12.87
It: 15700, Loss: 7.209e-04, lamd1: 0.995, lamd2: 0.01080, Time: 12.86
It: 15800, Loss: 5.157e-04, lamd1: 0.995, lamd2: 0.01091, Time: 12.85
It: 15900, Loss: 1.991e-03, lamd1: 0.995, lamd2: 0.01079, Time: 12.83
It: 16000, Loss: 4.743e-04, lamd1: 0.994, lamd2: 0.01088, Time: 12.82
It: 16100, Loss: 6.569e-04, lamd1: 0.994, lamd2: 0.01079, Time: 12.82
It: 16200, Loss: 6.228e-04, lamd1: 0.994, lamd2: 0.01105, Time: 12.80
It: 16300, Loss: 5.080e-04, lamd1: 0.995, lamd2: 0.01089, Time: 12.84
It: 16400, Loss: 5.488e-04, lamd1: 0.995, lamd2: 0.01092, Time: 12.82
It: 16500, Loss: 5.129e-04, lamd1: 0.995, lamd2: 0.01084, Time: 12.82
It: 16600, Loss: 7.564e-04, lamd1: 0.995, lamd2: 0.01107, Time: 12.83
It: 16700, Loss: 5.751e-04, lamd1: 0.995, lamd2: 0.01087, Time: 12.81
It: 16800, Loss: 4.741e-04, lamd1: 0.995, lamd2: 0.01093, Time: 12.85
It: 16900, Loss: 4.465e-04, lamd1: 0.995, lamd2: 0.01082, Time: 12.82
It: 17000, Loss: 7.205e-04, lamd1: 0.995, lamd2: 0.01103, Time: 12.85
It: 17100, Loss: 4.896e-04, lamd1: 0.995, lamd2: 0.01078, Time: 12.82
It: 17200, Loss: 7.213e-04, lamd1: 0.994, lamd2: 0.01069, Time: 12.83
It: 17300, Loss: 6.611e-04, lamd1: 0.995, lamd2: 0.01089, Time: 12.81
It: 17400, Loss: 9.794e-04, lamd1: 0.995, lamd2: 0.01104, Time: 12.82
It: 17500, Loss: 1.019e-03, lamd1: 0.995, lamd2: 0.01074, Time: 12.80
It: 17600, Loss: 1.102e-03, lamd1: 0.995, lamd2: 0.01110, Time: 12.82
It: 17700, Loss: 4.834e-04, lamd1: 0.995, lamd2: 0.01079, Time: 12.82
It: 17800, Loss: 1.058e-03, lamd1: 0.995, lamd2: 0.01073, Time: 12.83
It: 17900, Loss: 7.294e-04, lamd1: 0.995, lamd2: 0.01084, Time: 12.82
It: 18000, Loss: 1.003e-03, lamd1: 0.995, lamd2: 0.01086, Time: 12.82
It: 18100, Loss: 5.241e-04, lamd1: 0.995, lamd2: 0.01079, Time: 12.81
It: 18200, Loss: 5.563e-04, lamd1: 0.995, lamd2: 0.01079, Time: 12.81
It: 18300, Loss: 5.399e-04, lamd1: 0.995, lamd2: 0.01088, Time: 12.82
It: 18400, Loss: 8.649e-04, lamd1: 0.995, lamd2: 0.01105, Time: 12.83
It: 18500, Loss: 8.346e-04, lamd1: 0.996, lamd2: 0.01082, Time: 12.82
It: 18600, Loss: 4.991e-04, lamd1: 0.996, lamd2: 0.01082, Time: 12.82
It: 18700, Loss: 5.780e-04, lamd1: 0.994, lamd2: 0.01073, Time: 12.85
It: 18800, Loss: 7.203e-04, lamd1: 0.995, lamd2: 0.01100, Time: 12.81
It: 18900, Loss: 4.575e-04, lamd1: 0.995, lamd2: 0.01087, Time: 12.82
It: 19000, Loss: 9.044e-04, lamd1: 0.995, lamd2: 0.01102, Time: 12.82
It: 19100, Loss: 1.071e-03, lamd1: 0.996, lamd2: 0.01084, Time: 12.82
It: 19200, Loss: 1.205e-03, lamd1: 0.995, lamd2: 0.01109, Time: 12.83
It: 19300, Loss: 4.275e-04, lamd1: 0.996, lamd2: 0.01087, Time: 12.81
It: 19400, Loss: 5.960e-04, lamd1: 0.995, lamd2: 0.01096, Time: 12.82
It: 19500, Loss: 5.369e-04, lamd1: 0.996, lamd2: 0.01084, Time: 12.83
It: 19600, Loss: 9.751e-04, lamd1: 0.996, lamd2: 0.01060, Time: 12.83
It: 19700, Loss: 5.884e-04, lamd1: 0.995, lamd2: 0.01074, Time: 12.83
It: 19800, Loss: 4.246e-04, lamd1: 0.996, lamd2: 0.01084, Time: 12.80
It: 19900, Loss: 7.041e-04, lamd1: 0.995, lamd2: 0.01070, Time: 12.84
It: 20000, Loss: 4.299e-04, lamd1: 0.995, lamd2: 0.01082, Time: 12.84
It: 20100, Loss: 3.570e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.83
It: 20200, Loss: 3.551e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.83
It: 20300, Loss: 3.533e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.83
It: 20400, Loss: 3.515e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.84
It: 20500, Loss: 3.498e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.81
It: 20600, Loss: 3.481e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.83
It: 20700, Loss: 3.464e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.83
It: 20800, Loss: 3.447e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.81
It: 20900, Loss: 3.430e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.84
It: 21000, Loss: 3.412e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.81
It: 21100, Loss: 3.394e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.83
It: 21200, Loss: 3.376e-04, lamd1: 0.997, lamd2: 0.01081, Time: 12.83
It: 21300, Loss: 3.359e-04, lamd1: 0.997, lamd2: 0.01080, Time: 12.83
It: 21400, Loss: 3.346e-04, lamd1: 0.996, lamd2: 0.01081, Time: 12.83
It: 21500, Loss: 3.376e-04, lamd1: 0.996, lamd2: 0.01082, Time: 12.81
It: 21600, Loss: 4.285e-04, lamd1: 0.996, lamd2: 0.01086, Time: 12.82
It: 21700, Loss: 7.233e-04, lamd1: 0.996, lamd2: 0.01107, Time: 12.84
It: 21800, Loss: 4.075e-04, lamd1: 0.996, lamd2: 0.01083, Time: 12.81
It: 21900, Loss: 4.144e-04, lamd1: 0.996, lamd2: 0.01089, Time: 12.85
It: 22000, Loss: 4.196e-04, lamd1: 0.996, lamd2: 0.01077, Time: 12.90
It: 22100, Loss: 5.054e-04, lamd1: 0.996, lamd2: 0.01091, Time: 12.86
It: 22200, Loss: 4.156e-04, lamd1: 0.997, lamd2: 0.01082, Time: 12.95
It: 22300, Loss: 4.251e-04, lamd1: 0.996, lamd2: 0.01070, Time: 12.86
It: 22400, Loss: 4.045e-04, lamd1: 0.997, lamd2: 0.01086, Time: 12.90
It: 22500, Loss: 4.931e-04, lamd1: 0.996, lamd2: 0.01073, Time: 12.87
It: 22600, Loss: 3.697e-04, lamd1: 0.996, lamd2: 0.01085, Time: 12.85
It: 22700, Loss: 3.344e-04, lamd1: 0.997, lamd2: 0.01079, Time: 12.90
It: 22800, Loss: 3.947e-04, lamd1: 0.997, lamd2: 0.01069, Time: 12.91
It: 22900, Loss: 3.639e-04, lamd1: 0.997, lamd2: 0.01081, Time: 12.86
It: 23000, Loss: 3.402e-04, lamd1: 0.997, lamd2: 0.01075, Time: 12.89
It: 23100, Loss: 4.708e-04, lamd1: 0.997, lamd2: 0.01095, Time: 12.94
It: 23200, Loss: 3.228e-04, lamd1: 0.997, lamd2: 0.01079, Time: 12.91
It: 23300, Loss: 3.339e-04, lamd1: 0.997, lamd2: 0.01077, Time: 12.88
It: 23400, Loss: 3.828e-04, lamd1: 0.997, lamd2: 0.01083, Time: 12.95
It: 23500, Loss: 4.661e-04, lamd1: 0.997, lamd2: 0.01095, Time: 12.86
It: 23600, Loss: 4.430e-04, lamd1: 0.997, lamd2: 0.01081, Time: 12.90
It: 23700, Loss: 4.075e-04, lamd1: 0.997, lamd2: 0.01077, Time: 12.93
It: 23800, Loss: 4.206e-04, lamd1: 0.997, lamd2: 0.01078, Time: 12.83
It: 23900, Loss: 5.188e-04, lamd1: 0.997, lamd2: 0.01067, Time: 12.91
It: 24000, Loss: 3.378e-04, lamd1: 0.997, lamd2: 0.01074, Time: 12.86
It: 24100, Loss: 4.562e-04, lamd1: 0.997, lamd2: 0.01067, Time: 12.89
It: 24200, Loss: 3.425e-04, lamd1: 0.997, lamd2: 0.01077, Time: 12.87
It: 24300, Loss: 3.632e-04, lamd1: 0.997, lamd2: 0.01072, Time: 12.93
It: 24400, Loss: 3.195e-04, lamd1: 0.997, lamd2: 0.01081, Time: 12.87
It: 24500, Loss: 3.030e-04, lamd1: 0.997, lamd2: 0.01079, Time: 12.89
It: 24600, Loss: 5.175e-04, lamd1: 0.997, lamd2: 0.01091, Time: 12.93
It: 24700, Loss: 3.902e-04, lamd1: 0.997, lamd2: 0.01075, Time: 12.89
It: 24800, Loss: 4.166e-04, lamd1: 0.997, lamd2: 0.01076, Time: 12.87
It: 24900, Loss: 3.126e-04, lamd1: 0.997, lamd2: 0.01084, Time: 12.87
It: 25000, Loss: 5.480e-04, lamd1: 0.997, lamd2: 0.01094, Time: 12.88
It: 25100, Loss: 3.415e-04, lamd1: 0.997, lamd2: 0.01075, Time: 12.91
It: 25200, Loss: 4.432e-04, lamd1: 0.997, lamd2: 0.01085, Time: 12.86
It: 25300, Loss: 2.897e-04, lamd1: 0.997, lamd2: 0.01078, Time: 12.88
It: 25400, Loss: 3.269e-04, lamd1: 0.997, lamd2: 0.01081, Time: 12.83
It: 25500, Loss: 4.694e-04, lamd1: 0.997, lamd2: 0.01080, Time: 12.89
It: 25600, Loss: 3.601e-04, lamd1: 0.997, lamd2: 0.01069, Time: 12.90
It: 25700, Loss: 3.056e-04, lamd1: 0.997, lamd2: 0.01079, Time: 12.87
It: 25800, Loss: 3.191e-04, lamd1: 0.997, lamd2: 0.01085, Time: 12.87
It: 25900, Loss: 3.837e-04, lamd1: 0.997, lamd2: 0.01085, Time: 12.85
It: 26000, Loss: 4.511e-04, lamd1: 0.997, lamd2: 0.01066, Time: 12.86
It: 26100, Loss: 6.111e-04, lamd1: 0.997, lamd2: 0.01073, Time: 12.85
It: 26200, Loss: 2.949e-04, lamd1: 0.997, lamd2: 0.01083, Time: 12.85
It: 26300, Loss: 3.277e-04, lamd1: 0.997, lamd2: 0.01080, Time: 12.83
It: 26400, Loss: 5.945e-04, lamd1: 0.997, lamd2: 0.01096, Time: 12.86
It: 26500, Loss: 3.325e-04, lamd1: 0.997, lamd2: 0.01074, Time: 12.86
It: 26600, Loss: 3.535e-04, lamd1: 0.997, lamd2: 0.01075, Time: 12.85
It: 26700, Loss: 4.966e-04, lamd1: 0.997, lamd2: 0.01090, Time: 12.84
It: 26800, Loss: 3.117e-04, lamd1: 0.997, lamd2: 0.01078, Time: 12.87
It: 26900, Loss: 5.240e-04, lamd1: 0.997, lamd2: 0.01063, Time: 12.87
It: 27000, Loss: 3.057e-04, lamd1: 0.997, lamd2: 0.01083, Time: 12.91
It: 27100, Loss: 2.937e-04, lamd1: 0.997, lamd2: 0.01079, Time: 12.85
It: 27200, Loss: 3.081e-04, lamd1: 0.997, lamd2: 0.01080, Time: 12.88
It: 27300, Loss: 3.816e-04, lamd1: 0.997, lamd2: 0.01069, Time: 12.90
It: 27400, Loss: 3.455e-04, lamd1: 0.997, lamd2: 0.01073, Time: 13.16
It: 27500, Loss: 5.256e-04, lamd1: 0.997, lamd2: 0.01064, Time: 13.54
It: 27600, Loss: 3.138e-04, lamd1: 0.997, lamd2: 0.01080, Time: 13.45
It: 27700, Loss: 6.425e-04, lamd1: 0.997, lamd2: 0.01088, Time: 13.39
It: 27800, Loss: 3.014e-04, lamd1: 0.997, lamd2: 0.01083, Time: 13.15
It: 27900, Loss: 3.604e-04, lamd1: 0.997, lamd2: 0.01077, Time: 13.36
It: 28000, Loss: 3.498e-04, lamd1: 0.997, lamd2: 0.01072, Time: 13.53
It: 28100, Loss: 2.891e-04, lamd1: 0.997, lamd2: 0.01075, Time: 13.44
It: 28200, Loss: 3.108e-04, lamd1: 0.997, lamd2: 0.01077, Time: 13.49
It: 28300, Loss: 3.012e-04, lamd1: 0.997, lamd2: 0.01079, Time: 13.47
It: 28400, Loss: 6.189e-04, lamd1: 0.997, lamd2: 0.01086, Time: 13.49
It: 28500, Loss: 2.740e-04, lamd1: 0.997, lamd2: 0.01079, Time: 13.53
It: 28600, Loss: 3.260e-04, lamd1: 0.997, lamd2: 0.01071, Time: 13.47
It: 28700, Loss: 3.227e-04, lamd1: 0.997, lamd2: 0.01075, Time: 13.46
It: 28800, Loss: 2.857e-04, lamd1: 0.997, lamd2: 0.01082, Time: 13.41
It: 28900, Loss: 2.645e-04, lamd1: 0.997, lamd2: 0.01079, Time: 13.60
It: 29000, Loss: 3.049e-04, lamd1: 0.997, lamd2: 0.01078, Time: 13.54
It: 29100, Loss: 2.814e-04, lamd1: 0.997, lamd2: 0.01080, Time: 13.53
It: 29200, Loss: 2.851e-04, lamd1: 0.997, lamd2: 0.01084, Time: 13.39
It: 29300, Loss: 3.365e-04, lamd1: 0.997, lamd2: 0.01079, Time: 13.59
It: 29400, Loss: 4.101e-04, lamd1: 0.997, lamd2: 0.01075, Time: 13.41
It: 29500, Loss: 7.383e-04, lamd1: 0.997, lamd2: 0.01099, Time: 13.45
