torch.Size([1000000, 3]) torch.Size([1000000, 1]) torch.Size([1000000, 1])
It: 11200, Loss: 9.310e-02, lamd1: 0.190, lamd2: 0.00385, Time: 5.43
It: 11300, Loss: 9.310e-02, lamd1: 0.190, lamd2: 0.00385, Time: 6.48
It: 11400, Loss: 9.310e-02, lamd1: 0.190, lamd2: 0.00385, Time: 6.50
It: 11500, Loss: 9.310e-02, lamd1: 0.190, lamd2: 0.00385, Time: 6.44
It: 11600, Loss: 9.310e-02, lamd1: 0.189, lamd2: 0.00390, Time: 6.49
It: 11700, Loss: 9.309e-02, lamd1: 0.190, lamd2: 0.00360, Time: 6.50
It: 11800, Loss: 9.309e-02, lamd1: 0.189, lamd2: 0.00377, Time: 6.59
It: 11900, Loss: 9.309e-02, lamd1: 0.189, lamd2: 0.00385, Time: 6.50
It: 12000, Loss: 9.309e-02, lamd1: 0.189, lamd2: 0.00382, Time: 6.00
It: 12100, Loss: 9.309e-02, lamd1: 0.189, lamd2: 0.00383, Time: 5.77
It: 12200, Loss: 9.309e-02, lamd1: 0.189, lamd2: 0.00386, Time: 6.52
It: 12300, Loss: 9.309e-02, lamd1: 0.188, lamd2: 0.00384, Time: 6.55
It: 12400, Loss: 9.309e-02, lamd1: 0.188, lamd2: 0.00379, Time: 5.65
It: 12500, Loss: 9.309e-02, lamd1: 0.188, lamd2: 0.00379, Time: 5.71
It: 12600, Loss: 9.309e-02, lamd1: 0.188, lamd2: 0.00379, Time: 6.51
It: 12700, Loss: 9.308e-02, lamd1: 0.188, lamd2: 0.00382, Time: 6.49
It: 12800, Loss: 9.308e-02, lamd1: 0.188, lamd2: 0.00372, Time: 6.53
It: 12900, Loss: 9.308e-02, lamd1: 0.187, lamd2: 0.00370, Time: 6.54
It: 13000, Loss: 9.308e-02, lamd1: 0.187, lamd2: 0.00380, Time: 6.53
It: 13100, Loss: 9.308e-02, lamd1: 0.187, lamd2: 0.00378, Time: 6.55
It: 13200, Loss: 9.308e-02, lamd1: 0.187, lamd2: 0.00381, Time: 6.50
It: 13300, Loss: 9.308e-02, lamd1: 0.187, lamd2: 0.00378, Time: 6.51
It: 13400, Loss: 9.308e-02, lamd1: 0.187, lamd2: 0.00343, Time: 6.55
It: 13500, Loss: 9.308e-02, lamd1: 0.186, lamd2: 0.00383, Time: 6.50
It: 13600, Loss: 9.308e-02, lamd1: 0.186, lamd2: 0.00385, Time: 6.40
It: 13700, Loss: 9.308e-02, lamd1: 0.186, lamd2: 0.00401, Time: 6.50
It: 13800, Loss: 9.308e-02, lamd1: 0.186, lamd2: 0.00372, Time: 6.51
It: 13900, Loss: 9.308e-02, lamd1: 0.186, lamd2: 0.00372, Time: 6.50
It: 14000, Loss: 9.308e-02, lamd1: 0.185, lamd2: 0.00388, Time: 6.45
It: 14100, Loss: 9.308e-02, lamd1: 0.186, lamd2: 0.00345, Time: 6.50
It: 14200, Loss: 9.307e-02, lamd1: 0.185, lamd2: 0.00376, Time: 6.33
It: 14300, Loss: 9.307e-02, lamd1: 0.185, lamd2: 0.00375, Time: 6.48
It: 14400, Loss: 9.307e-02, lamd1: 0.185, lamd2: 0.00381, Time: 6.50
It: 14500, Loss: 9.307e-02, lamd1: 0.185, lamd2: 0.00375, Time: 6.41
It: 14600, Loss: 9.307e-02, lamd1: 0.185, lamd2: 0.00372, Time: 6.56
It: 14700, Loss: 9.307e-02, lamd1: 0.185, lamd2: 0.00377, Time: 6.93
It: 14800, Loss: 9.307e-02, lamd1: 0.184, lamd2: 0.00373, Time: 6.12
It: 14900, Loss: 9.307e-02, lamd1: 0.184, lamd2: 0.00388, Time: 6.77
It: 15000, Loss: 9.307e-02, lamd1: 0.185, lamd2: 0.00357, Time: 6.54
It: 15100, Loss: 9.307e-02, lamd1: 0.184, lamd2: 0.00374, Time: 6.06
It: 15200, Loss: 9.307e-02, lamd1: 0.184, lamd2: 0.00376, Time: 5.65
It: 15300, Loss: 9.307e-02, lamd1: 0.184, lamd2: 0.00403, Time: 6.46
It: 15400, Loss: 9.307e-02, lamd1: 0.184, lamd2: 0.00395, Time: 6.50
It: 15500, Loss: 9.307e-02, lamd1: 0.184, lamd2: 0.00377, Time: 6.59
It: 15600, Loss: 9.307e-02, lamd1: 0.184, lamd2: 0.00378, Time: 6.47
It: 15700, Loss: 9.307e-02, lamd1: 0.184, lamd2: 0.00373, Time: 6.26
It: 15800, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00379, Time: 6.56
It: 15900, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00377, Time: 6.25
It: 16000, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00373, Time: 6.45
It: 16100, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00378, Time: 6.36
It: 16200, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00363, Time: 6.28
It: 16300, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00373, Time: 6.50
It: 16400, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00409, Time: 6.29
It: 16500, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00374, Time: 6.36
It: 16600, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00376, Time: 6.53
It: 16700, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00381, Time: 6.51
It: 16800, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00376, Time: 6.66
It: 16900, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00381, Time: 6.67
It: 17000, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00369, Time: 6.71
It: 17100, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00381, Time: 6.47
It: 17200, Loss: 9.306e-02, lamd1: 0.184, lamd2: 0.00371, Time: 6.49
It: 17300, Loss: 9.305e-02, lamd1: 0.184, lamd2: 0.00374, Time: 6.45
It: 17400, Loss: 9.305e-02, lamd1: 0.184, lamd2: 0.00377, Time: 6.56
It: 17500, Loss: 9.305e-02, lamd1: 0.185, lamd2: 0.00365, Time: 6.49
It: 17600, Loss: 9.305e-02, lamd1: 0.184, lamd2: 0.00376, Time: 6.49
It: 17700, Loss: 9.305e-02, lamd1: 0.184, lamd2: 0.00391, Time: 6.51
It: 17800, Loss: 9.305e-02, lamd1: 0.185, lamd2: 0.00372, Time: 6.54
It: 17900, Loss: 9.305e-02, lamd1: 0.185, lamd2: 0.00368, Time: 6.49
It: 18000, Loss: 9.305e-02, lamd1: 0.185, lamd2: 0.00376, Time: 6.47
It: 18100, Loss: 9.305e-02, lamd1: 0.185, lamd2: 0.00378, Time: 6.60
It: 18200, Loss: 9.305e-02, lamd1: 0.184, lamd2: 0.00399, Time: 6.68
It: 18300, Loss: 9.305e-02, lamd1: 0.185, lamd2: 0.00368, Time: 6.88
It: 18400, Loss: 9.305e-02, lamd1: 0.185, lamd2: 0.00381, Time: 6.46
It: 18500, Loss: 9.305e-02, lamd1: 0.185, lamd2: 0.00385, Time: 6.26
It: 18600, Loss: 9.305e-02, lamd1: 0.184, lamd2: 0.00404, Time: 6.14
It: 18700, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00376, Time: 6.54
It: 18800, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00376, Time: 6.56
It: 18900, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00375, Time: 6.59
It: 19000, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00368, Time: 6.52
It: 19100, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00374, Time: 6.65
It: 19200, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00386, Time: 6.68
It: 19300, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00378, Time: 6.51
It: 19400, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00374, Time: 5.94
It: 19500, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00370, Time: 5.85
It: 19600, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00378, Time: 6.49
It: 19700, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00370, Time: 6.49
It: 19800, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00407, Time: 6.50
It: 19900, Loss: 9.304e-02, lamd1: 0.185, lamd2: 0.00388, Time: 6.72
It: 20000, Loss: 9.303e-02, lamd1: 0.185, lamd2: 0.00378, Time: 6.70
It: 20100, Loss: 9.303e-02, lamd1: 0.185, lamd2: 0.00378, Time: 6.45
It: 20200, Loss: 9.303e-02, lamd1: 0.185, lamd2: 0.00378, Time: 6.24
It: 20300, Loss: 9.303e-02, lamd1: 0.185, lamd2: 0.00378, Time: 5.37
It: 20400, Loss: 9.303e-02, lamd1: 0.185, lamd2: 0.00378, Time: 5.42
It: 20500, Loss: 9.303e-02, lamd1: 0.185, lamd2: 0.00378, Time: 6.48
It: 20600, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.57
It: 20700, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.48
It: 20800, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.23
It: 20900, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.28
It: 21000, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.14
It: 21100, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.52
It: 21200, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.56
It: 21300, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.52
It: 21400, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.53
It: 21500, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00386, Time: 6.41
It: 21600, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00379, Time: 6.59
It: 21700, Loss: 9.303e-02, lamd1: 0.186, lamd2: 0.00378, Time: 6.46
It: 21800, Loss: 9.302e-02, lamd1: 0.186, lamd2: 0.00381, Time: 5.71
It: 21900, Loss: 9.302e-02, lamd1: 0.186, lamd2: 0.00382, Time: 6.05
It: 22000, Loss: 9.302e-02, lamd1: 0.186, lamd2: 0.00381, Time: 6.55
It: 22100, Loss: 9.302e-02, lamd1: 0.186, lamd2: 0.00375, Time: 6.32
It: 22200, Loss: 9.302e-02, lamd1: 0.187, lamd2: 0.00377, Time: 5.51
It: 22300, Loss: 9.302e-02, lamd1: 0.187, lamd2: 0.00379, Time: 6.18
It: 22400, Loss: 9.302e-02, lamd1: 0.187, lamd2: 0.00376, Time: 6.44
It: 22500, Loss: 9.302e-02, lamd1: 0.187, lamd2: 0.00379, Time: 6.52
It: 22600, Loss: 9.302e-02, lamd1: 0.187, lamd2: 0.00378, Time: 6.55
It: 22700, Loss: 9.302e-02, lamd1: 0.187, lamd2: 0.00383, Time: 6.71
It: 22800, Loss: 9.302e-02, lamd1: 0.187, lamd2: 0.00374, Time: 6.59
It: 22900, Loss: 9.302e-02, lamd1: 0.188, lamd2: 0.00377, Time: 6.53
It: 23000, Loss: 9.301e-02, lamd1: 0.188, lamd2: 0.00387, Time: 6.58
It: 23100, Loss: 9.301e-02, lamd1: 0.188, lamd2: 0.00378, Time: 6.26
It: 23200, Loss: 9.301e-02, lamd1: 0.188, lamd2: 0.00378, Time: 6.55
It: 23300, Loss: 9.301e-02, lamd1: 0.189, lamd2: 0.00378, Time: 6.53
It: 23400, Loss: 9.301e-02, lamd1: 0.189, lamd2: 0.00379, Time: 6.32
It: 23500, Loss: 9.301e-02, lamd1: 0.189, lamd2: 0.00379, Time: 6.39
It: 23600, Loss: 9.300e-02, lamd1: 0.190, lamd2: 0.00378, Time: 6.47
It: 23700, Loss: 9.300e-02, lamd1: 0.191, lamd2: 0.00377, Time: 6.64
It: 23800, Loss: 9.300e-02, lamd1: 0.191, lamd2: 0.00390, Time: 6.85
It: 23900, Loss: 9.299e-02, lamd1: 0.192, lamd2: 0.00378, Time: 6.37
It: 24000, Loss: 9.299e-02, lamd1: 0.194, lamd2: 0.00381, Time: 6.45
It: 24100, Loss: 9.298e-02, lamd1: 0.195, lamd2: 0.00384, Time: 6.24
It: 24200, Loss: 9.297e-02, lamd1: 0.197, lamd2: 0.00388, Time: 5.33
It: 24300, Loss: 9.297e-02, lamd1: 0.199, lamd2: 0.00388, Time: 5.48
It: 24400, Loss: 9.296e-02, lamd1: 0.201, lamd2: 0.00390, Time: 6.48
It: 24500, Loss: 9.295e-02, lamd1: 0.203, lamd2: 0.00404, Time: 6.47
It: 24600, Loss: 9.295e-02, lamd1: 0.206, lamd2: 0.00408, Time: 6.61
It: 24700, Loss: 9.294e-02, lamd1: 0.209, lamd2: 0.00417, Time: 6.62
It: 24800, Loss: 9.293e-02, lamd1: 0.212, lamd2: 0.00425, Time: 6.53
It: 24900, Loss: 9.292e-02, lamd1: 0.215, lamd2: 0.00431, Time: 6.48
It: 25000, Loss: 9.291e-02, lamd1: 0.219, lamd2: 0.00428, Time: 6.51
It: 25100, Loss: 9.290e-02, lamd1: 0.222, lamd2: 0.00447, Time: 6.35
It: 25200, Loss: 9.289e-02, lamd1: 0.226, lamd2: 0.00450, Time: 5.68
It: 25300, Loss: 9.287e-02, lamd1: 0.230, lamd2: 0.00452, Time: 5.37
It: 25400, Loss: 9.286e-02, lamd1: 0.235, lamd2: 0.00472, Time: 5.71
It: 25500, Loss: 9.285e-02, lamd1: 0.240, lamd2: 0.00483, Time: 6.63
It: 25600, Loss: 9.284e-02, lamd1: 0.246, lamd2: 0.00500, Time: 6.61
It: 25700, Loss: 9.282e-02, lamd1: 0.252, lamd2: 0.00521, Time: 6.65
It: 25800, Loss: 9.281e-02, lamd1: 0.259, lamd2: 0.00540, Time: 6.83
It: 25900, Loss: 9.280e-02, lamd1: 0.266, lamd2: 0.00556, Time: 6.48
It: 26000, Loss: 9.279e-02, lamd1: 0.273, lamd2: 0.00568, Time: 6.54
It: 26100, Loss: 9.278e-02, lamd1: 0.281, lamd2: 0.00591, Time: 6.51
It: 26200, Loss: 9.275e-02, lamd1: 0.293, lamd2: 0.00621, Time: 5.56
It: 26300, Loss: 9.215e-02, lamd1: 0.317, lamd2: 0.00651, Time: 5.38
It: 26400, Loss: 9.137e-02, lamd1: 0.360, lamd2: 0.00749, Time: 5.44
It: 26500, Loss: 9.071e-02, lamd1: 0.401, lamd2: 0.00866, Time: 6.44
It: 26600, Loss: 9.016e-02, lamd1: 0.437, lamd2: 0.00984, Time: 6.51
It: 26700, Loss: 8.971e-02, lamd1: 0.469, lamd2: 0.01085, Time: 6.48
It: 26800, Loss: 8.933e-02, lamd1: 0.497, lamd2: 0.01200, Time: 6.49
It: 26900, Loss: 8.901e-02, lamd1: 0.521, lamd2: 0.01301, Time: 6.49
It: 27000, Loss: 8.874e-02, lamd1: 0.543, lamd2: 0.01391, Time: 6.74
It: 27100, Loss: 8.851e-02, lamd1: 0.562, lamd2: 0.01470, Time: 5.20
It: 27200, Loss: 8.830e-02, lamd1: 0.580, lamd2: 0.01545, Time: 5.37
It: 27300, Loss: 8.812e-02, lamd1: 0.595, lamd2: 0.01611, Time: 5.35
It: 27400, Loss: 8.797e-02, lamd1: 0.609, lamd2: 0.01677, Time: 6.26
It: 27500, Loss: 8.783e-02, lamd1: 0.621, lamd2: 0.01743, Time: 5.49
It: 27600, Loss: 8.770e-02, lamd1: 0.634, lamd2: 0.01793, Time: 5.36
It: 27700, Loss: 8.758e-02, lamd1: 0.646, lamd2: 0.01864, Time: 6.28
It: 27800, Loss: 8.744e-02, lamd1: 0.657, lamd2: 0.01921, Time: 6.59
It: 27900, Loss: 8.727e-02, lamd1: 0.665, lamd2: 0.01980, Time: 6.56
It: 28000, Loss: 8.715e-02, lamd1: 0.672, lamd2: 0.01959, Time: 6.46
It: 28100, Loss: 8.696e-02, lamd1: 0.672, lamd2: 0.01857, Time: 6.47
It: 28200, Loss: 8.686e-02, lamd1: 0.680, lamd2: 0.01897, Time: 6.11
It: 28300, Loss: 8.678e-02, lamd1: 0.687, lamd2: 0.01912, Time: 6.64
It: 28400, Loss: 8.673e-02, lamd1: 0.693, lamd2: 0.01932, Time: 6.44
It: 28500, Loss: 8.667e-02, lamd1: 0.699, lamd2: 0.01947, Time: 6.57
It: 28600, Loss: 8.663e-02, lamd1: 0.704, lamd2: 0.01967, Time: 6.54
It: 28700, Loss: 8.658e-02, lamd1: 0.709, lamd2: 0.02019, Time: 6.47
It: 28800, Loss: 8.655e-02, lamd1: 0.714, lamd2: 0.01991, Time: 6.54
It: 28900, Loss: 8.652e-02, lamd1: 0.718, lamd2: 0.02020, Time: 6.46
It: 29000, Loss: 8.649e-02, lamd1: 0.721, lamd2: 0.02033, Time: 6.27
It: 29100, Loss: 8.646e-02, lamd1: 0.725, lamd2: 0.02056, Time: 6.32
It: 29200, Loss: 8.644e-02, lamd1: 0.728, lamd2: 0.02057, Time: 6.90
It: 29300, Loss: 8.641e-02, lamd1: 0.731, lamd2: 0.02064, Time: 6.41
It: 29400, Loss: 8.639e-02, lamd1: 0.733, lamd2: 0.02084, Time: 5.88
It: 29500, Loss: 8.636e-02, lamd1: 0.736, lamd2: 0.02094, Time: 6.63
