Wall time,Step,Value
1650597334.758202,500,0.06962306052446365
1650597342.9980595,600,0.04434246942400932
1650597375.8510485,1000,0.024132583290338516
1650597384.0760837,1100,0.02422252669930458
1650597400.0424747,1300,0.02410927228629589
1650597406.305282,1400,0.023240884765982628
1650597412.5011067,1500,0.023447677493095398
1650597424.9401877,1700,0.023374969139695168
1650597431.1420755,1800,0.02435416169464588
1650597437.4462368,1900,0.023764630779623985
1650597443.6810668,2000,0.023716337978839874
1650597468.7204077,2400,0.02478930726647377
1650597525.3065035,3300,0.023103652521967888
1650597531.6302402,3400,0.023215802386403084
1650597546.3948126,3600,0.023668590933084488
1650597568.5226982,3900,0.023226546123623848
1650597576.0214524,4000,0.023820826783776283
1650597591.015841,4200,0.04754660651087761
1650597605.9447253,4400,0.024828867986798286
1650597613.3990943,4500,0.024319257587194443
1650597628.3819973,4700,0.02416601963341236
1650597643.45963,4900,0.02409638650715351
1650597650.9376066,5000,0.024069180712103844
1650597673.327018,5300,0.023972902446985245
1650597680.8545825,5400,0.02393757551908493
1650597688.3779595,5500,0.024290872737765312
1650597695.7779324,5600,0.024112360551953316
1650597703.2469845,5700,0.02390255033969879
1650597725.7732146,6000,0.023847579956054688
1650597733.2707107,6100,0.023578938096761703
1650597748.226924,6300,0.02352038584649563
1650597763.0989087,6500,0.023457476869225502
1650597770.577181,6600,0.02343752607703209
1650597778.0460072,6700,0.024006439372897148
1650597787.37619,6800,0.023367220535874367
1650597816.475253,7100,0.023480812087655067
1650597826.1250293,7200,0.024179089814424515
1650597835.8111086,7300,0.023040929809212685
1650597845.5374641,7400,0.023131586611270905
1650597864.9096127,7600,0.01818944700062275
1650597893.926094,7900,0.0074727716855704784
1650597942.4100542,8400,0.003392530372366309
1650597952.1371062,8500,0.0029751344118267298
1650597961.800332,8600,0.0053192321211099625
1650597971.5107732,8700,0.0024202289059758186
1650597981.2105255,8800,0.002569745760411024
1650597990.8725898,8900,0.002474093809723854
1650598039.4011075,9400,0.0013821250759065151
1650598110.3199968,10200,0.000831177516374737
1650598134.5736017,10500,0.0007720470312051475
1650598142.6523614,10600,0.0007535143522545695
1650598199.2307358,11300,0.0007093178573995829
1650598226.7915256,11600,0.0006567419040948153
1650598244.4719498,11800,0.0007220681291073561
1650598252.4693396,11900,0.0006009720382280648
1650598259.9373245,12000,0.0006643094820901752
1650598289.7499142,12400,0.0008176647825166583
1650598297.1181283,12500,0.0006369155016727746
1650598304.6232758,12600,0.0005517389508895576
1650598326.9591877,12900,0.000545341637916863
1650598334.437048,13000,0.00048308339319191873
1650598356.884752,13300,0.0005186056951060891
1650598387.3909543,13700,0.0005238846642896533
1650598402.0700257,13900,0.0004681320278905332
1650598416.7850153,14100,0.00064476253464818
1650598424.197893,14200,0.00041970505844801664
1650598431.614447,14300,0.0005311640561558306
1650598438.9799016,14400,0.0009240799117833376
1650598468.4538467,14800,0.001220278674736619
1650598483.2102876,15000,0.0005074359360150993
1650598505.3749728,15300,0.0004029064148198813
1650598512.8273945,15400,0.00031426353962160647
1650598520.1733382,15500,0.0007069776766002178
1650598534.9834723,15700,0.0007372622494585812
1650598542.4022324,15800,0.0003630044520832598
1650598549.7804146,15900,0.0003197373589500785
1650598572.0846133,16200,0.0004400496545713395
1650598586.8314042,16400,0.00035185806336812675
1650598594.1572638,16500,0.0004590017779264599
1650598608.8818367,16700,0.00044173962669447064
1650598616.4136274,16800,0.0006391804781742394
1650598638.6144865,17100,0.0007439834298565984
1650598675.5727906,17600,0.0003381553979124874
1650598682.974622,17700,0.0004849291581194848
1650598690.3757043,17800,0.0003897185961250216
1650598705.202274,18000,0.000541652028914541
1650598712.6106777,18100,0.0003847871266771108
1650598727.8496454,18300,0.0008912606281228364
1650598743.1980536,18500,0.0007232308853417635
1650598750.8900337,18600,0.0007946144905872643
1650598758.5302992,18700,0.0004071718140039593
1650598766.1113987,18800,0.0010884376242756844
1650598780.9893634,19000,0.0003912320826202631
1650598788.4057186,19100,0.0004192634660284966
1650598841.8073447,19800,0.0007971975137479603
1650598872.5841703,20200,0.00018985712085850537
1650598903.5567129,20600,0.00018541308236308396
1650598911.254184,20700,0.00018428624025546014
1650598919.0076845,20800,0.00018311242456547916
1650598949.8775465,21200,0.000180498042027466
1650598972.9174647,21500,0.00018702774832490832
1650598995.5347931,21800,0.0002025722642429173
1650599004.5787368,21900,0.00018130624084733427
1650599033.6679747,22200,0.00019367007189430296
1650599042.5572255,22300,0.00027067630435340106
1650599060.720826,22500,0.0001662552240304649
1650599070.367935,22600,0.00017547929019201547
1650599080.0560465,22700,0.0005097663961350918
1650599099.4666207,22900,0.0001926043041748926
1650599109.209975,23000,0.00015828621690161526
1650599128.818599,23200,0.0003034956753253937
1650599138.5824983,23300,0.0003295297210570425
1650599148.0325058,23400,0.0003157194296363741
1650599177.3923323,23700,0.00017293024575337768
1650599206.7076998,24000,0.00017547728202771395
1650599243.9645214,24500,0.00018561685283202678
1650599258.8156567,24700,0.00020350654085632414
1650599274.1969676,24900,0.00016570724255871028
1650599282.251103,25000,0.00019078627519775182
1650599322.6716707,25500,0.0001396891166223213
1650599346.9634402,25800,0.00015172379789873958
1650599355.0224907,25900,0.00014293954882305115
1650599363.0744824,26000,0.0003472036914899945
1650599371.172906,26100,0.00013491064601112157
1650599387.3634064,26300,0.0004083217354491353
1650599419.7490702,26700,0.00013893180585000664
1650599435.8838115,26900,0.0001319512666668743
1650599452.0321455,27100,0.00015181952039711177
1650599468.1869745,27300,0.00014204022591002285
1650599505.56683,27800,0.00020411911827977747
1650599520.761182,28000,0.0001614465145394206
1650599550.2914593,28400,0.0001297584385611117
1650599587.463877,28900,0.00017145639867521822
1650599602.4793975,29100,0.00013158487854525447
