Wall time,Step,Value
1650413615.5178962,0,0.07659533619880676
1650413622.3473563,100,0.0755903497338295
1650413629.1615746,200,0.07553858309984207
1650413636.022742,300,0.07572614401578903
1650413642.9161515,400,0.07582531869411469
1650413649.7197468,500,0.07516775280237198
1650413656.5376837,600,0.07471674680709839
1650413663.403188,700,0.07374117523431778
1650413670.332799,800,0.07326246052980423
1650413677.194294,900,0.07299672067165375
1650413684.021618,1000,0.07260753214359283
1650413690.8683467,1100,0.07248388230800629
1650413697.76196,1200,0.07244428247213364
1650413704.5850153,1300,0.07240154594182968
1650413709.7529292,1400,0.07238239794969559
1650413714.9160817,1500,0.07238175719976425
1650413720.070786,1600,0.07236333191394806
1650413725.2399905,1700,0.07235070317983627
1650413730.3922722,1800,0.07232842594385147
1650413735.5578198,1900,0.07233181595802307
1650413740.7098036,2000,0.07232309132814407
1650413745.875239,2100,0.07231339812278748
1650413751.02754,2200,0.07230732589960098
1650413756.1874015,2300,0.07230157405138016
1650413761.3432367,2400,0.0722852498292923
1650413766.506334,2500,0.07229229062795639
1650413771.6655548,2600,0.07227332890033722
1650413776.822123,2700,0.07226231694221497
1650413781.9816525,2800,0.07222238928079605
1650413787.1435719,2900,0.07220621407032013
1650413792.3025224,3000,0.07216312736272812
1650413797.4570413,3100,0.0721525102853775
1650413802.610976,3200,0.07212114334106445
1650413807.7718875,3300,0.0720180943608284
1650413812.9365928,3400,0.07187521457672119
1650413818.0965145,3500,0.0715235248208046
1650413823.262998,3600,0.07038094848394394
1650413828.4223974,3700,0.06229967996478081
1650413833.582449,3800,0.05657618120312691
1650413839.5200834,3900,0.03860080614686012
1650413846.3588727,4000,0.029971959069371223
1650413853.2187786,4100,0.031773898750543594
1650413860.0430439,4200,0.013821612112224102
1650413866.860534,4300,0.009879274293780327
1650413873.7296805,4400,0.006649763323366642
1650413880.6076088,4500,0.0054800366051495075
1650413887.4664528,4600,0.004194002598524094
1650413894.3722725,4700,0.004274952225387096
1650413901.1849494,4800,0.003048339858651161
1650413908.1249275,4900,0.0031427147332578897
1650413915.0247855,5000,0.0024089873768389225
1650413921.9322395,5100,0.002662452170625329
1650413928.8005955,5200,0.002727410988882184
1650413935.695044,5300,0.0024766186252236366
1650413942.5833235,5400,0.001905271434225142
1650413949.504387,5500,0.0014059101231396198
1650413956.3393488,5600,0.002026333473622799
1650413963.1988702,5700,0.0019362388411536813
1650413970.1484642,5800,0.001629347912967205
1650413977.0440648,5900,0.0017382098594680429
1650413983.9685466,6000,0.0011113006621599197
1650413990.8212311,6100,0.0008492108318023384
1650413997.6554046,6200,0.0009425326134078205
1650414004.5221205,6300,0.0017267881194129586
1650414011.3849773,6400,0.0009238986531272531
1650414018.2911024,6500,0.0010397109435871243
1650414025.1918979,6600,0.0012567262165248394
1650414032.1011047,6700,0.0010367570212110877
1650414038.924906,6800,0.0016031108098104596
1650414045.7095962,6900,0.0013398075243458152
1650414052.5865784,7000,0.0007983940886333585
1650414059.4197893,7100,0.0012007575714960694
1650414066.2964294,7200,0.0009071619715541601
1650414073.086352,7300,0.00047421242925338447
1650414079.933675,7400,0.0006628528353758156
1650414086.778978,7500,0.0008417038479819894
1650414093.5999959,7600,0.0013041597558185458
1650414100.4782908,7700,0.0007242111605592072
1650414107.4218895,7800,0.0006636041216552258
1650414114.2520766,7900,0.0006867462652735412
1650414121.0987334,8000,0.0003578259493224323
1650414127.9506567,8100,0.0004245577729307115
1650414134.8463433,8200,0.0006259167566895485
1650414141.663513,8300,0.0006188730476424098
1650414148.5427363,8400,0.00033358443761244416
1650414155.378859,8500,0.000462798576336354
1650414162.2133198,8600,0.0007929218700155616
1650414169.054201,8700,0.0007717008120380342
1650414175.8695078,8800,0.0006066657952032983
1650414182.7340198,8900,0.0007797469152137637
1650414189.6174781,9000,0.0004236120148561895
1650414196.4220934,9100,0.0003235265030525625
1650414203.2204576,9200,0.00073221669299528
1650414210.0460043,9300,0.0006457296549342573
1650414216.8281655,9400,0.0007500902866013348
1650414223.6517954,9500,0.0005100154085084796
1650414230.4726243,9600,0.0007080995128490031
1650414237.3517818,9700,0.00037074447027407587
1650414244.215664,9800,0.0004868574033025652
1650414251.079854,9900,0.0018766485154628754
1650414257.9510028,10000,0.0006399357225745916
1650414264.7781765,10100,0.00019718936528079212
1650414271.5731647,10200,0.00019347381021361798
1650414278.4231007,10300,0.00019035245350096375
1650414285.261276,10400,0.00018739754159469157
1650414291.7860365,10500,0.00018451298819854856
1650414298.595643,10600,0.00018166092922911048
1650414305.4256942,10700,0.00017882294196169823
1650414312.290044,10800,0.0001759904553182423
1650414319.257571,10900,0.0001731592637952417
1650414325.8930135,11000,0.00017032591858878732
1650414332.7806978,11100,0.00016747054178267717
1650414339.6336656,11200,0.00016590759332757443
1650414346.4857483,11300,0.0002874678175430745
1650414353.2976444,11400,0.0010539625072851777
1650414360.142465,11500,0.00017330999253317714
1650414367.0244002,11600,0.0006449628854170442
1650414373.8590171,11700,0.00026678014546632767
1650414380.687031,11800,0.00020923871488776058
1650414387.548184,11900,0.00028301545535214245
1650414394.4239204,12000,0.0003173497680108994
1650414401.3051615,12100,0.00018834877118933946
1650414408.1574066,12200,0.0003517639124765992
1650414415.0433626,12300,0.00042107762419618666
1650414421.868083,12400,0.00048561274888925254
1650414428.7593994,12500,0.00023053912445902824
1650414435.661016,12600,0.00018001657736022025
1650414442.7242692,12700,0.0003170993004459888
1650414450.3731236,12800,0.00026029604487121105
1650414457.9567535,12900,0.00020234455587342381
1650414465.5310242,13000,0.0003170591371599585
1650414473.1579137,13100,0.00016923151270020753
1650414480.7752573,13200,0.00019700107804965228
1650414488.3868628,13300,0.00027568641235120595
1650414495.5005856,13400,0.00021304292022250593
1650414502.3413436,13500,0.0004894461599178612
1650414509.156202,13600,0.00012955495913047343
1650414516.0465684,13700,0.00018616902525536716
1650414522.891752,13800,0.00015428938786499202
1650414529.7506247,13900,0.00043562802602536976
1650414536.588098,14000,0.00017353800649289042
1650414543.4904554,14100,0.0003483323089312762
1650414550.3738708,14200,0.000260927714407444
1650414557.2746735,14300,0.0001928248821059242
1650414564.1023061,14400,0.00019888492533937097
1650414570.9634156,14500,0.0002221455069957301
1650414577.903245,14600,0.00019619325757957995
1650414584.7859154,14700,0.00021039570856373757
1650414591.6160543,14800,0.0001848852407420054
1650414598.4564676,14900,0.0002128705964423716
1650414605.3665836,15000,0.00015059218276292086
1650414612.1978078,15100,0.0002614357217680663
1650414619.0217834,15200,0.0007191179320216179
1650414625.8564813,15300,0.0002005275891860947
1650414631.5663943,15400,0.0006247828132472932
1650414636.7338707,15500,0.0005382789531722665
1650414641.9054682,15600,0.00011979157716268674
1650414647.0684175,15700,0.00023205901379697025
1650414652.2343998,15800,0.00015125802019611
1650414657.406467,15900,0.00013870785187464207
1650414662.5699115,16000,0.0002692294947337359
1650414667.7443466,16100,0.0004000341286882758
1650414672.9096754,16200,0.00014759601617697626
1650414678.0768254,16300,0.00020535224757622927
1650414683.2447007,16400,0.0003949075471609831
1650414688.4192488,16500,0.00018152200209442526
1650414693.5820336,16600,0.00018960186571348459
1650414698.7555778,16700,0.00010677213140297681
1650414705.14983,16800,0.00023492163745686412
1650414712.0216403,16900,0.00024179345928132534
1650414718.8945394,17000,0.00022214931959751993
1650414725.761025,17100,0.0003540612233337015
1650414732.640248,17200,0.00010827091318788007
1650414739.7262273,17300,0.00018531856767367572
1650414747.4179776,17400,0.00023056963982526213
1650414754.9940324,17500,0.00032613324583508074
1650414762.5966558,17600,0.00012644472008105367
1650414770.2250106,17700,0.00014850657316856086
1650414777.7818012,17800,0.0006735609495081007
1650414785.4342554,17900,0.0001325451594311744
1650414793.0108337,18000,0.00011290804832242429
1650414800.588298,18100,0.0003913216933142394
1650414808.2197843,18200,0.0002462724514771253
1650414815.8452854,18300,0.00046441477024927735
1650414823.4601147,18400,0.0004346227506175637
1650414831.1758344,18500,0.00033451468334533274
1650414838.818322,18600,0.00028511707205325365
1650414846.4444225,18700,0.0003294381021987647
1650414854.080388,18800,0.00011367482511559501
1650414861.6688118,18900,0.00015784052084200084
1650414869.309311,19000,9.098678856389597e-05
1650414876.902503,19100,0.00016449058603029698
1650414884.5603812,19200,0.00014645318151451647
1650414892.1859627,19300,0.00010755845141829923
1650414899.8566637,19400,9.593937284080312e-05
1650414907.5211318,19500,0.00016297762340400368
1650414915.0935166,19600,0.00028794820536859334
1650414922.7225091,19700,0.0004219799884594977
1650414930.4103706,19800,0.00021457421826198697
1650414938.0378566,19900,0.00026800361229106784
1650414945.6986854,20000,0.00018979069136548787
1650414953.3532124,20100,8.107076428132132e-05
1650414960.966183,20200,8.070946933003142e-05
1650414968.605907,20300,8.033958147279918e-05
1650414976.199578,20400,7.996147905942053e-05
1650414983.836834,20500,7.957633351907134e-05
1650414991.4493089,20600,7.918400660855696e-05
1650414999.0726922,20700,7.878400356275961e-05
1650415006.6522489,20800,7.837539305910468e-05
1650415014.3304825,20900,7.795800775056705e-05
1650415022.0058317,21000,7.753162208246067e-05
1650415028.855025,21100,7.709518104093149e-05
1650415035.6933494,21200,9.59634780883789e-05
1650415042.5477383,21300,8.165772305801511e-05
1650415049.449696,21400,8.422064274782315e-05
1650415056.37125,21500,0.00011967477621510625
1650415063.1504726,21600,7.7542252256535e-05
1650415070.039125,21700,7.747252675471827e-05
1650415076.8673458,21800,0.00020318802853580564
1650415083.7180212,21900,9.385500015923753e-05
1650415090.6099956,22000,7.914810703368858e-05
1650415097.464756,22100,9.859585406957194e-05
1650415104.3066058,22200,0.00015710838488303125
1650415111.2083244,22300,7.596657087560743e-05
1650415118.1601174,22400,7.676999666728079e-05
1650415125.816522,22500,0.00010690782073652372
1650415133.4269795,22600,0.0002063752617686987
1650415141.1253128,22700,0.00011187778727617115
1650415148.7754135,22800,0.00010622646368574351
1650415156.3742,22900,0.0002720054180826992
1650415163.9883597,23000,8.276256266981363e-05
1650415171.630634,23100,8.616338163847104e-05
1650415179.2428482,23200,0.00010353112156735733
1650415186.8360615,23300,8.123685256578028e-05
1650415194.467434,23400,7.25442951079458e-05
1650415202.0887651,23500,8.382234227610752e-05
1650415209.7433252,23600,0.0001249840424861759
