Wall time,Step,Value
1650413615.513333,0,0.8170844316482544
1650413622.3466265,100,0.08450285345315933
1650413629.1608877,200,0.07381387799978256
1650413636.0217037,300,0.05020008981227875
1650413642.9157038,400,0.04605812206864357
1650413649.7186663,500,0.04173050448298454
1650413656.5371547,600,0.03433367237448692
1650413663.4026892,700,0.025139326229691505
1650413670.3317206,800,0.02412843517959118
1650413677.1938157,900,0.023098904639482498
1650413684.0211406,1000,0.024072200059890747
1650413690.8674715,1100,0.022897636517882347
1650413697.7613926,1200,0.023018917068839073
1650413704.5843468,1300,0.0233769528567791
1650413709.7525842,1400,0.023063769564032555
1650413714.9159424,1500,0.023116711527109146
1650413720.0706222,1600,0.023168623447418213
1650413725.2398503,1700,0.02287425845861435
1650413730.3919272,1800,0.02266487292945385
1650413735.5574841,1900,0.022741321474313736
1650413740.7093728,2000,0.02323128655552864
1650413745.8750775,2100,0.02263130247592926
1650413751.0271173,2200,0.023516295477747917
1650413756.187066,2300,0.022579969838261604
1650413761.3427896,2400,0.0225826483219862
1650413766.5061932,2500,0.023081891238689423
1650413771.6654122,2600,0.02293657697737217
1650413776.821982,2700,0.0231025330722332
1650413781.9810457,2800,0.022597532719373703
1650413787.1434252,2900,0.0233900286257267
1650413792.3021822,3000,0.02419424057006836
1650413797.456901,3100,0.023204904049634933
1650413802.6108382,3200,0.024720028042793274
1650413807.7715404,3300,0.022562257945537567
1650413812.9364457,3400,0.022803032770752907
1650413818.0963764,3500,0.023138858377933502
1650413823.2628353,3600,0.023451071232557297
1650413828.4222517,3700,0.022138696163892746
1650413833.5823069,3800,0.02194930426776409
1650413839.5195205,3900,0.015957539901137352
1650413846.3581975,4000,0.017108891159296036
1650413853.2182748,4100,0.01597192883491516
1650413860.0425684,4200,0.0069894916377961636
1650413866.8599389,4300,0.008416587486863136
1650413873.7290206,4400,0.006264659110456705
1650413880.6067116,4500,0.0034777317196130753
1650413887.4658382,4600,0.007299518212676048
1650413894.3716798,4700,0.003913814667612314
1650413901.1844254,4800,0.0025015762075781822
1650413908.1242564,4900,0.002570550190284848
1650413915.0240958,5000,0.00296836462803185
1650413921.9317613,5100,0.003625457175076008
1650413928.8000317,5200,0.002120145596563816
1650413935.694168,5300,0.003304100362583995
1650413942.5826998,5400,0.0017215108964592218
1650413949.5038002,5500,0.0012190397828817368
1650413956.338931,5600,0.00146816938649863
1650413963.1982927,5700,0.0016911231214180589
1650413970.147801,5800,0.0015465141041204333
1650413977.0434105,5900,0.003588239662349224
1650413983.967879,6000,0.0009866002947092056
1650413990.8206108,6100,0.0010126169072464108
1650413997.6545415,6200,0.001068316982127726
1650414004.521545,6300,0.00224281451664865
1650414011.384466,6400,0.0009289308218285441
1650414018.2905438,6500,0.0008097387035377324
1650414025.1912444,6600,0.001182305975817144
1650414032.1005807,6700,0.0009715338237583637
1650414038.9243977,6800,0.0025513111613690853
1650414045.7091234,6900,0.0025299624539911747
1650414052.5860305,7000,0.0022356659173965454
1650414059.4189348,7100,0.0011472312035039067
1650414066.295813,7200,0.0011798397172242403
1650414073.0856774,7300,0.0008765126694925129
1650414079.9331617,7400,0.0006996049778535962
1650414086.7784784,7500,0.0009157006861642003
1650414093.5993392,7600,0.0020879493094980717
1650414100.4777763,7700,0.000916438817512244
1650414107.42123,7800,0.00137189996894449
1650414114.251502,7900,0.0011550990166142583
1650414121.0977304,8000,0.0006271769525483251
1650414127.950145,8100,0.000879296101629734
1650414134.845813,8200,0.0008625436457805336
1650414141.662915,8300,0.0014978057006374002
1650414148.5420728,8400,0.0003630338469520211
1650414155.3783653,8500,0.0012575945584103465
1650414162.2128468,8600,0.0007717604166828096
