Wall time,Step,Value
1650571611.8763962,500,0.07449020445346832
1650571619.469724,600,0.07400514930486679
1650571649.8981886,1000,0.0730736181139946
1650571657.5561998,1100,0.07300632447004318
1650571672.652134,1300,0.07293114811182022
1650571680.168237,1400,0.07288864254951477
1650571687.6695595,1500,0.07294712215662003
1650571703.0592144,1700,0.07285850495100021
1650571710.9008334,1800,0.07284910976886749
1650571718.3601518,1900,0.07286132872104645
1650571724.2188976,2000,0.07281547784805298
1650571747.5806122,2400,0.07279196381568909
1650571800.0368333,3300,0.07264112681150436
1650571805.884917,3400,0.07260999828577042
1650571817.6741433,3600,0.07257062196731567
1650571840.3119788,3900,0.07247114926576614
1650571847.8497539,4000,0.07246500998735428
1650571863.02193,4200,0.07232971489429474
1650571878.1043956,4400,0.07200997322797775
1650571885.6624682,4500,0.07264863699674606
1650571900.7642832,4700,0.0749485045671463
1650571915.8580794,4900,0.0738435685634613
1650571923.411139,5000,0.0737750381231308
1650571946.0617137,5300,0.07362303137779236
1650571953.6027813,5400,0.07353433221578598
1650571961.245402,5500,0.0734296441078186
1650571968.853558,5600,0.07335076481103897
1650571976.482136,5700,0.07326638698577881
1650571999.2697258,6000,0.07303093373775482
1650572006.9200406,6100,0.07294408977031708
1650572022.1615257,6300,0.07271043211221695
1650572037.3949287,6500,0.07217475771903992
1650572044.9443889,6600,0.07160643488168716
1650572052.5448577,6700,0.06863117218017578
1650572060.0727096,6800,0.052766770124435425
1650572082.8514955,7100,0.03217099979519844
1650572090.4861207,7200,0.027064666152000427
1650572098.0917034,7300,0.027558082714676857
1650572105.6435957,7400,0.009520438499748707
1650572120.807388,7600,0.00580859649926424
1650572143.342751,7900,0.0031212472822517157
1650572181.0151086,8400,0.0017991641070693731
1650572188.5442498,8500,0.0018857168033719063
1650572196.0342007,8600,0.0016092283185571432
1650572203.488548,8700,0.001527082989923656
1650572211.0484848,8800,0.0016747764311730862
1650572218.5626388,8900,0.0013932079309597611
1650572253.2018483,9400,0.0010391490068286657
1650572304.319946,10200,0.0006190513377077878
1650572323.4057355,10500,0.0005697288434021175
1650572329.837739,10600,0.0005536028183996677
1650572375.8464851,11300,0.00048474996583536267
1650572398.5589426,11600,0.00043914015986956656
1650572413.6897957,11800,0.00047052931040525436
1650572421.246493,11900,0.0004107084241695702
1650572428.8582523,12000,0.0005595112452283502
1650572459.43435,12400,0.0006515808636322618
1650572467.08213,12500,0.0003664903051685542
1650572474.7548056,12600,0.00033857932430692017
1650572497.8342676,12900,0.00047941834782250226
1650572505.4535258,13000,0.00033997982973232865
1650572528.3139699,13300,0.00037308939499780536
1650572558.6720142,13700,0.0003327205195091665
1650572573.912015,13900,0.00028973701409995556
1650572589.0382707,14100,0.00039228142122738063
1650572596.577813,14200,0.0002753516600932926
1650572604.1745186,14300,0.00028755536186508834
1650572611.7461967,14400,0.0005262708873488009
1650572642.1114295,14800,0.0002953185758087784
1650572657.2232714,15000,0.0003972598060499877
1650572679.8226418,15300,0.00026577728567644954
1650572687.4195666,15400,0.00022853135305922478
1650572695.0005107,15500,0.00025414893752895296
1650572710.1661222,15700,0.0002481218834873289
1650572717.6828024,15800,0.0002531969512347132
1650572725.2467282,15900,0.000315051875077188
1650572748.1930609,16200,0.00022101876675151289
1650572763.2157543,16400,0.000259963097050786
1650572770.747227,16500,0.00023147021420300007
1650572785.9165454,16700,0.00034815401886589825
1650572793.4494832,16800,0.000324970023939386
1650572816.1569908,17100,0.00020650148508138955
1650572854.7159739,17600,0.00024346257850993425
1650572862.4325147,17700,0.00029229753999970853
1650572870.1398602,17800,0.00026598991826176643
1650572885.4714684,18000,0.00025516023742966354
1650572892.9938383,18100,0.00022319915296975523
1650572908.127459,18300,0.0002771293220575899
1650572923.2684283,18500,0.00020182449952699244
1650572930.7879097,18600,0.0002001416141865775
1650572938.303271,18700,0.00024906190810725093
1650572945.8367121,18800,0.0002763398224487901
1650572960.9082088,19000,0.00022054940927773714
1650572968.43135,19100,0.00020147490431554615
1650573021.4812455,19800,0.00017298587772529572
1650573051.6205516,20200,0.0001589722523931414
1650573081.8842332,20600,0.00015519022417720407
1650573089.4495034,20700,0.00015420439012814313
1650573097.0559092,20800,0.00015318287478294224
1650573128.531337,21200,0.00014915212523192167
1650573151.3266928,21500,0.0001471230643801391
1650573173.96104,21800,0.00014125221059657633
1650573181.5327454,21900,0.00021802692208439112
1650573204.347498,22200,0.00015089160297065973
1650573211.948326,22300,0.00014822569210082293
1650573226.9852364,22500,0.0001481671497458592
1650573234.4958546,22600,0.00013512233272194862
1650573242.0325053,22700,0.00020174702513031662
1650573257.115181,22900,0.00014546554302796721
1650573264.687966,23000,0.00016839940508361906
1650573279.7555447,23200,0.00019740246352739632
1650573287.276499,23300,0.00017934686911758035
1650573294.783826,23400,0.0001297916896874085
1650573317.5793643,23700,0.00014191222726367414
1650573340.738401,24000,0.00012711012095678598
1650573379.5162587,24500,0.00012066156341461465
1650573394.8287845,24700,0.0001182173436973244
1650573409.9196744,24900,0.00012304697884246707
1650573417.4085019,25000,0.0001268531777895987
1650573455.082905,25500,0.00016682081331964582
1650573477.6770937,25800,0.00012044881441397592
1650573484.2397544,25900,0.00011250868556089699
1650573490.1270216,26000,0.00011106597958132625
1650573496.0677612,26100,0.00012871176295448095
1650573507.8581889,26300,0.00012183725630166009
1650573531.4534824,26700,0.00010994200420100242
1650573543.271182,26900,0.00011912901391042396
1650573555.046196,27100,0.00010819880844792351
1650573566.9037468,27300,0.00010694788215914741
1650573596.4760475,27800,0.00011606210318859667
1650573608.362678,28000,0.00010153188486583531
1650573632.3860106,28400,0.00010919378837570548
1650573662.403203,28900,0.0001405466318828985
1650573674.3590236,29100,0.00010132799798157066
1650573680.2868066,29200,0.0001097374624805525
1650573698.392432,29500,0.0001036368848872371
1650573710.4524038,29700,0.00036130179069004953
1650573716.4929745,29800,9.445686737308279e-05
1650573722.4905565,29900,0.00010101098450832069
1650573734.5202446,30100,9.309743472840637e-05
1650573740.5388272,30200,9.283956023864448e-05
1650573746.5212426,30300,9.258459613192827e-05
1650573770.570448,30700,9.149439574684948e-05
1650573776.5365171,30800,9.119694004766643e-05
1650573788.6203496,31000,9.056851558852941e-05
1650573806.650764,31300,8.953798533184454e-05
1650573830.4456594,31700,9.379504626849666e-05
1650573836.3576825,31800,8.986237662611529e-05
1650573842.3559635,31900,8.759651245782152e-05
1650573848.4800162,32000,0.00012377278471831232
1650573860.7424827,32200,0.00010045625822385773
1650573879.100214,32500,9.590871923137456e-05
1650573885.2080038,32600,8.776965842116624e-05
1650573891.3739786,32700,0.00010493775334907696
1650573909.4824476,33000,0.00016926426906138659
1650573915.4689317,33100,8.763112418819219e-05
1650573927.4410677,33300,8.372112642973661e-05
1650573963.4226696,33900,8.899784734239802e-05
1650573975.3999727,34100,8.188104402506724e-05
1650573993.428325,34400,8.02244758233428e-05
1650573999.4193325,34500,8.523819269612432e-05
1650574011.3693354,34700,8.132855873554945e-05
1650574017.3517053,34800,8.092908683465794e-05
1650574050.0188603,35300,7.876375457271934e-05
1650574057.6299448,35400,7.82978895585984e-05
1650574072.827674,35600,7.838667079340667e-05
1650574088.0768497,35800,0.00010640930850058794
1650574095.6509724,35900,0.00010853894491447136
1650574103.316247,36000,7.695079693803564e-05
1650574126.188353,36300,8.418734796578065e-05
1650574133.7784932,36400,8.225940109696239e-05
1650574156.173589,36700,7.568507135147229e-05
1650574162.5522065,36800,7.521635416196659e-05
1650574176.8116217,37000,7.80884874984622e-05
1650574184.5625205,37100,7.851008558645844e-05
1650574200.1208003,37300,7.401868788292632e-05
1650574231.722075,37700,8.191558299586177e-05
1650574239.508167,37800,7.633212953805923e-05
1650574247.3710203,37900,7.341564923990518e-05
1650574263.0694988,38100,7.247443863889202e-05
1650574270.843337,38200,7.767236820654944e-05
1650574294.0975175,38500,7.318073039641604e-05
1650574301.7615955,38600,7.17730144970119e-05
1650574309.4311137,38700,7.199681567726657e-05
1650574317.100497,38800,7.190785254351795e-05
1650574332.410784,39000,7.333872054005042e-05
1650574340.0431354,39100,7.11366519681178e-05
1650574347.6388392,39200,7.050371641525999e-05
1650574355.2794268,39300,7.19450690667145e-05
1650574423.7457814,40200,6.923397450009361e-05
1650574431.3589096,40300,6.913586548762396e-05
1650574444.3899088,40500,6.89356675138697e-05
1650574462.9282196,40800,6.860814755782485e-05
1650574505.108784,41500,6.771000334993005e-05
1650574511.1242247,41600,6.975359428906813e-05
1650574535.123892,42000,6.727318395860493e-05
1650574541.1272366,42100,7.888586696935818e-05
1650574547.1213586,42200,6.708048022119328e-05
1650574559.105612,42400,6.645895336987451e-05
1650574570.7349062,42600,6.656627374468371e-05
1650574594.699526,43000,6.648767157457769e-05
1650574648.911214,43900,6.488692451966926e-05
1650574654.860348,44000,6.763435521861538e-05
1650574660.786215,44100,6.421863508876413e-05
1650574666.6884985,44200,6.40588768874295e-05
1650574678.5455954,44400,6.394630327122286e-05
1650574686.0066924,44500,6.374278746079654e-05
1650574708.7925131,44800,6.352302443701774e-05
1650574731.6040971,45100,6.494813715107739e-05
1650574785.0432446,45800,6.314253550954163e-05
1650574792.6836674,45900,6.239196954993531e-05
1650574800.2545626,46000,6.211984873516485e-05
1650574807.858262,46100,6.292523175943643e-05
1650574823.0205932,46300,7.184445712482557e-05
1650574830.591957,46400,6.213412416400388e-05
1650574838.1397376,46500,6.226599361980334e-05
1650574853.2814326,46700,6.189285340951756e-05
1650574860.8785465,46800,6.229006976354867e-05
1650574868.4671311,46900,6.1022827139822766e-05
1650574883.6317081,47100,6.103056512074545e-05
1650574898.7724118,47300,6.868338823551312e-05
1650574906.3570912,47400,6.108516390668228e-05
1650574936.703285,47800,7.3993083788082e-05
1650574989.9575684,48500,5.993928789393976e-05
1650575012.6351755,48800,7.133842882467434e-05
1650575020.1842782,48900,6.147239764686674e-05
1650575035.1957748,49100,5.9257781686028466e-05
1650575050.171492,49300,6.110903632361442e-05
1650575072.8094144,49600,5.848219370818697e-05
1650575147.2882142,50700,5.7837485655909404e-05
1650575169.9799368,51000,5.76438287680503e-05
1650575177.5043538,51100,5.7573055528337136e-05
1650575185.0498397,51200,5.749940100940876e-05
1650575200.0895505,51400,5.733588841394521e-05
1650575215.1963744,51600,5.7203265896532685e-05
1650575222.739908,51700,5.704268187400885e-05
1650575237.8458297,51900,5.6946668337332085e-05
1650575275.5190587,52400,5.654650885844603e-05
1650575283.0642796,52500,5.646381396218203e-05
1650575328.45405,53100,5.593781315837987e-05
1650575343.737355,53300,5.735705781262368e-05
1650575351.2811654,53400,5.5845688621047884e-05
1650575358.879765,53500,5.629447696264833e-05
1650575366.4522934,53600,5.551441790885292e-05
1650575374.0163922,53700,5.570735811488703e-05
1650575381.6146328,53800,5.587199848378077e-05
1650575389.0901113,53900,5.543173392652534e-05
1650575395.5027537,54000,5.5574953876202926e-05
1650575401.8982875,54100,5.536149546969682e-05
1650575408.4471009,54200,5.5301319662248716e-05
1650575423.4446507,54400,5.5058619182091206e-05
1650575446.2657425,54700,5.4907475714571774e-05
1650575454.0139472,54800,5.4798460041638464e-05
1650575461.8058536,54900,5.469548705150373e-05
1650575477.4711049,55100,5.493307617143728e-05
1650575508.5802329,55500,5.430728197097778e-05
1650575523.868922,55700,5.420132583822124e-05
1650575539.104788,55900,5.4058989917393774e-05
1650575569.4634466,56300,5.423253605840728e-05
1650575577.051398,56400,5.3978918003849685e-05
1650575584.6608899,56500,5.3746462072012946e-05
1650575600.1316535,56700,5.460383908939548e-05
1650575616.1875205,56900,5.3616771765518934e-05
1650575631.9070706,57100,5.321032222127542e-05
1650575647.8692842,57300,5.537596734939143e-05
1650575655.6972616,57400,5.319398405845277e-05
1650575679.562025,57700,5.301432975102216e-05
1650575695.0381527,57900,5.302194767864421e-05
1650575703.0878248,58000,5.2719700761372223e-05
1650575709.9671845,58100,5.296970630297437e-05
1650575715.8983536,58200,5.269451139611192e-05
1650575721.819463,58300,5.262410923023708e-05
1650575728.419883,58400,5.259361205389723e-05
1650575743.5966406,58600,5.247936860541813e-05
1650575751.1732419,58700,5.238521043793298e-05
1650575788.9454145,59200,5.4298787290463224e-05
1650575796.5801735,59300,5.219263766775839e-05
1650575811.7839255,59500,5.2047002100152895e-05
1650575819.3461134,59600,5.1812872698064893e-05
1650575826.9237826,59700,5.221402534516528e-05
1650575849.6547294,60000,5.1654908020282164e-05
1650575864.7376764,60200,5.155938561074436e-05
1650575879.889734,60400,5.1496717787813395e-05
1650575895.0898569,60600,5.142831651028246e-05
1650575910.2486162,60800,5.135324317961931e-05
1650575925.360299,61000,5.127097392687574e-05
