Wall time,Step,Value
1650830478.5524893,500,0.08099152147769928
1650830489.779249,600,0.07735857367515564
1650830534.7721045,1000,0.07457733154296875
1650830546.1160054,1100,0.07446128129959106
1650830567.737071,1300,0.07427911460399628
1650830578.5508337,1400,0.07416638731956482
1650830589.4289112,1500,0.07437989860773087
1650830611.0183892,1700,0.0739361047744751
1650830621.6648126,1800,0.07371922582387924
1650830632.505387,1900,0.07332807034254074
1650830643.3743377,2000,0.07447521388530731
1650830687.1642883,2400,0.03282644972205162
1650830786.0815125,3300,0.0022387991193681955
1650830797.2469392,3400,0.0027307115960866213
1650830818.9582257,3600,0.0018827937310561538
1650830851.7010238,3900,0.0021057864651083946
1650830862.4714432,4000,0.0014150292845442891
1650830884.620854,4200,0.001071374281309545
1650830906.4754047,4400,0.0009133174899034202
1650830917.5881357,4500,0.0008328223484568298
1650830939.4368258,4700,0.0007326535996980965
1650830961.3774245,4900,0.0007039380143396556
1650830972.7161179,5000,0.0012662482913583517
1650831005.4092317,5300,0.000508261495269835
1650831016.1522334,5400,0.0004730901273433119
1650831026.993218,5500,0.000516009284183383
1650831037.5983226,5600,0.0005395263433456421
1650831048.2405386,5700,0.0007641480769962072
1650831080.1121151,6000,0.0006486219353973866
1650831091.0025613,6100,0.0005121632129885256
1650831112.3569813,6300,0.0005429406883195043
1650831133.3798213,6500,0.0009016687981784344
1650831143.9502032,6600,0.0005244626081548631
1650831154.3010213,6700,0.0003315042413305491
1650831164.685296,6800,0.0003588349500205368
1650831197.3416677,7100,0.00026824104133993387
1650831210.155141,7200,0.00026192786754108965
1650831223.017815,7300,0.0002160990989068523
1650831235.8700082,7400,0.00025051890406757593
1650831261.585836,7600,0.00024256686447188258
1650831300.0230167,7900,0.00028758979169651866
1650831364.1625066,8400,0.00016653838974889368
1650831376.9983947,8500,0.0003350517654325813
1650831389.7834172,8600,0.0006188622792251408
1650831402.5548234,8700,0.0004759193689096719
1650831415.4011996,8800,0.00023933737247716635
1650831428.241471,8900,0.0002136056573363021
1650831491.5074425,9400,0.0007553956820629537
1650831592.5310278,10200,0.00010140107769984752
1650831630.3436007,10500,9.580299956724048e-05
1650831642.9255514,10600,9.382227290188894e-05
1650831731.2430177,11300,9.352862980449572e-05
1650831769.200291,11600,0.00016197138756979257
1650831794.674789,11800,0.00017386890249326825
1650831807.3310235,11900,0.00011051241017412394
1650831820.004377,12000,9.426384349353611e-05
1650831868.4005847,12400,0.00016950405552051961
1650831879.055188,12500,0.00011547125177457929
1650831889.6507158,12600,8.540554699720815e-05
1650831921.5175931,12900,0.0002536713727749884
1650831931.9072826,13000,0.0005382811068557203
1650831964.1543865,13300,8.133403025567532e-05
1650832008.5366075,13700,9.475808474235237e-05
1650832029.903164,13900,8.114205411402509e-05
1650832051.3074443,14100,8.748500113142654e-05
1650832061.97188,14200,0.00015926618652883917
1650832072.511679,14300,9.788646275410429e-05
